S4_T,S4_H,S4_R,S4_P,S4_V,S7_T,S7_H,S7_R,S7_P,S7_V,S8_T,S8_H,S8_R,S8_P,S8_V,S9_T,S9_H,S9_R,S9_P,S9_V
-1.132366911,1.345273383,-0.480587118,0.214747335,-0.665448858,-0.747266146,0.953416751,0.319279706,0.214747335,0,-1.193125525,1.58410264,-0.391651259,0.146721297,-1.405250465,-0.469272797,0.532097639,0.07489029,0.214747335,-0.763927675
-1.154458962,1.404009533,-0.911644575,0.370927215,-0.431358153,-0.730893093,1.048961347,-0.116808484,0.370927215,0,-1.097630894,1.452132828,-0.437199182,0.293442594,-1.291725864,-0.701966273,0.518009423,-0.307721824,0.370927215,0.249059871
-1.108185071,1.392693394,-0.200071404,0.488062126,-0.402425594,-0.90870445,1.328991619,-0.290466111,0.488062126,0,-1.2923359,1.480212831,-0.725555894,0.366803243,-1.129876602,-0.367326539,0.198884589,0.495430581,0.488062126,0.578078227
-0.801284679,1.1346974,0.097116254,0.605197036,-0.932680494,-0.74857599,1.111282012,0.512271096,0.605197036,0,-1.102461362,1.144616513,-0.436410374,0.403483567,-1.141766002,-0.105832102,-0.065135706,0.574847745,0.605197036,0.21934557
-0.441542489,0.688637952,0.25073654,0.722331946,-0.863242352,-0.451568806,0.768587141,0.058640044,0.722331946,0,-0.753924538,0.666884555,0.231722931,0.403483567,-1.881977082,0.359097693,-0.56705068,0.557404778,0.722331946,-1.384146184
-0.207187618,0.552006051,0.313454191,0.722331946,-0.587593972,-0.273429988,0.507335612,-0.05492691,0.722331946,0,-0.602693741,1.126206445,-0.005911149,0.366803243,-1.177817734,-0.129147165,0.432945134,-0.576545563,0.722331946,-1.380364364
-0.413181072,0.735159857,-0.799337502,0.722331946,-0.32877908,-0.659506581,0.99984771,-0.735254095,0.722331946,0,-1.079052172,1.485419718,-0.534111258,0.293442594,-0.572225353,-0.325725151,0.499195414,-0.837859722,0.722331946,-2.351211628
-1.140427524,1.547047926,-1.129852896,0.644242006,-0.090480003,-1.023643283,1.548352105,-0.845020361,0.644242006,0,-1.35847615,1.569907672,-0.842394369,0.25676227,-0.55726772,-0.731224392,-0.267809846,-0.849337279,0.644242006,-1.388468264
-1.314775607,1.682422477,-1.146599138,0.605197036,-1.224636317,-1.076364514,1.70917519,-0.856573657,0.605197036,0,-1.41198287,1.516970979,-1.027551454,0.25676227,-0.991806141,-0.684137107,0.051314988,-0.871835287,0.605197036,-2.266390804
-1.659889276,2.015440283,-1.212149824,-0.331882245,-1.183604688,-1.64516438,1.611154277,-1.00966777,-0.331882245,0,-1.878308791,1.432483026,-1.1764332,-0.25676227,-1.722812524,-1.650112186,1.077882247,-1.068029293,-0.331882245,-2.82339889
-1.27686087,1.604347106,-0.794479024,-0.253792305,-0.846408863,-1.284957211,1.395301907,-0.682068338,-0.253792305,0,-1.423501677,1.072959819,-0.876552038,-0.220081946,-1.827899485,-0.998204726,0.682520549,-0.366358003,-0.253792305,-2.528416917
-0.889055803,1.106257368,-0.072397456,-0.136657395,-0.707006534,-1.060973844,0.887794329,-0.637562477,-0.136657395,0,-0.873943081,0.742880323,-0.180113298,-0.146721297,-1.654160822,-0.041829967,-0.236155944,1.004134487,-0.136657395,-2.439814272
-0.251968804,0.395496065,0.605912586,-0.019522485,-0.818002351,-0.256729473,0.409933778,0.807240325,-0.019522485,0,-0.400557246,0.522083484,0.450720198,-0.110040973,-1.327394066,0.290981135,-0.116673609,0.722765333,-0.019522485,-0.911418662
-0.081203216,0.262516463,0.774728536,0.136657395,0.020515815,0.167987525,0.051624348,0.589112655,0.136657395,0,-0.114073353,0.40412268,-0.065814719,0.036680324,-1.435165731,0.066973663,0.245785864,0.308171246,0.136657395,-0.016748061
0.153748737,0.060921542,1.310033291,0.449017156,-0.016307442,0.14179064,0.297949183,0.694934961,0.449017156,0,-0.282024999,0.959895969,-0.333322031,0.25676227,-1.004079071,0.537846513,-0.162059063,1.192465521,0.449017156,-0.079958484
0.411688365,-0.089960311,1.196912165,0.800421886,0.078380933,0.295369879,-0.178466849,0.509397696,0.800421886,0,-0.885090315,1.55081575,-0.645287336,0.550204864,-0.62630295,0.481616065,-0.437046766,-0.546426579,0.800421886,-1.152374633
0.057618459,0.399208237,0.514657839,1.229916556,0.451873968,0.265243461,-0.068064347,0.030471173,1.229916556,0,-0.756897133,1.552861313,-0.0398037,0.880327782,-0.707227581,0.363669274,-0.283413883,-0.573092308,1.229916556,-2.270712885
0.099115691,0.239944059,0.765806252,1.503231347,-0.217783263,0.233807199,0.248904333,0.116764706,1.503231347,0,-1.061588173,1.698654172,-0.746454392,1.063729403,-1.019036704,0.500359548,-0.170173162,-0.098494569,1.503231347,-1.405756585
0.390491938,-0.283412402,0.108758511,1.698456197,-0.295638149,0.408016484,-0.009389372,0.256805146,1.698456197,0,-0.986158562,1.736714043,-0.434764024,1.173770376,-0.734074615,0.73396734,-0.091974648,0.700205865,1.698456197,-1.034057688
0.433183335,-0.183004121,-0.181903798,1.815591107,-0.374019081,0.03995025,0.073223342,-0.799650888,1.815591107,0,-0.933023417,1.714336822,-0.427114879,1.2104507,-0.779331044,-0.063316398,0.297412933,-0.867068337,1.815591107,-1.354972142
-0.296451448,0.964955314,-1.100159327,1.776546137,0.64545909,-0.275394754,0.191949024,-0.995861919,1.776546137,0,-1.053413536,1.62389814,-0.984451781,1.137090052,-0.92315444,-0.457386686,0.622868547,-1.091779538,1.776546137,-2.237216763
-1.714223781,1.939161123,-1.250723682,1.151826616,-0.924789796,-1.626826561,2.006470901,-1.020675837,1.151826616,0,-1.666882935,1.756487819,-1.204745181,1.393852322,-1.378403431,-1.375360164,0.96892149,-1.101006142,1.151826616,-0.843886159
-1.592418957,1.875934442,-0.952553991,0.995646736,-0.977920495,-1.541031762,1.998629228,-0.908481906,0.995646736,0,-1.575847197,1.75723166,-1.016884547,1.173770376,-1.189707135,-1.139009423,0.994779608,-0.843241267,0.995646736,-1.148052553
-1.142517313,1.371138844,-0.103357331,0.839466856,-0.821684677,-1.154955169,1.475644663,-0.471669397,0.839466856,0,-1.294936921,1.727168082,-0.580317066,0.917008106,-0.806178078,-0.981747034,0.963660701,-0.495034935,0.839466856,-0.249059871
-0.680076937,0.850356954,0.025492472,0.800421886,-0.830101421,-0.417840316,0.655433174,0.820942702,0.800421886,0,-1.069391237,1.589061581,-0.541122155,0.733606485,-0.85411921,0.11588958,-0.169014005,1.698165596,0.800421886,0.337662516
-0.322424536,0.621279981,0.221944245,0.956601766,-0.620734903,-0.108717073,0.417293945,0.494903343,0.956601766,0,-0.451834518,1.068930679,0.112020528,0.806967134,-1.153655403,0.555675679,-0.508825333,1.381030869,0.956601766,0.236633891
0.138523134,0.191326573,1.72926113,1.229916556,-0.381909779,0.097255936,0.28625546,0.59243577,1.229916556,0,-0.049790975,0.726577805,0.300270656,1.027049079,-1.006763774,0.541046619,-0.423761044,0.975114092,1.229916556,0.299844314
0.566631267,-0.052120101,2.137079299,1.464186377,-0.156235819,0.281289053,0.087324596,0.565962285,1.464186377,0,-0.048304677,1.113189226,0.709688093,1.2104507,-1.231511802,0.31383904,-0.101961232,0.275432553,1.464186377,0.468405442
0.482144097,-0.335143323,-0.163348548,1.542276317,1.417695393,0.501015426,-0.232326761,0.714989064,1.542276317,0,-0.548443873,1.58162317,-0.684220401,1.283811349,-0.731389912,0.309724617,0.111323653,0.753806209,1.542276317,0.983273245
0.14001584,0.136961206,0.064111555,1.503231347,-0.045240001,-0.068766823,0.125363589,0.027605732,1.503231347,0,-0.912586823,1.738511659,-0.542251362,1.2104507,-0.686133483,0.909516053,-0.661031562,1.409713238,1.503231347,0.637506829
-0.016121227,0.393101115,-0.597726826,1.386096437,-0.299846521,0.183378195,-0.158725093,-0.053689199,1.386096437,0,-0.857593806,1.713964902,-0.524164424,1.100409728,-0.443743119,0.356354744,-0.177038938,-0.486634194,1.386096437,0.240415711
0.067171778,0.130434967,-0.349614962,1.268961527,0.600219088,-0.033073567,0.347613113,-0.470085445,1.268961527,0,-1.051184089,1.695120927,-0.888125583,0.990368755,-0.69533818,0.10628926,0.257823263,-0.467116969,1.268961527,0.122639026
-0.105683598,0.328437463,-0.452373059,1.034691706,0.291955823,-0.247560564,0.482503647,-0.810503744,1.034691706,0,-1.118439063,1.750103183,-1.057391955,0.733606485,-1.019036704,-0.286409554,0.692952962,-0.861417906,1.034691706,-0.21934557
-1.723777101,1.969936232,-1.2528848,-0.214747335,-0.924789796,-1.545288756,2.014243787,-1.049214827,-0.214747335,0,-1.604086855,1.64819695,-1.215074963,-0.25676227,-1.69596549,-1.314100978,1.097142086,-1.110897276,-0.214747335,-1.937372449
-1.570923988,1.830131022,-1.016088925,-0.214747335,-0.973712123,-1.443448366,1.990512408,-0.817870313,-0.214747335,0,-1.469576908,1.642928075,-0.858435643,-0.220081946,-1.618109091,-1.105179723,1.094823772,-0.984959131,-0.214747335,-2.587305259
-1.304625205,1.606203192,-0.588630102,-0.058567455,-1.015269799,-1.078656741,1.511895204,-0.235927228,-0.058567455,0,-1.175661526,1.612368602,-0.564671832,-0.073360649,-1.285589399,-0.781511783,0.983812199,-0.46197358,-0.058567455,-1.211262976
-0.689331716,0.895920879,0.117874617,0.136657395,-0.945305611,-0.651647515,0.917097423,0.131183443,0.136657395,0,-0.839015084,1.291091226,-0.39295721,0.146721297,-1.150587171,-0.228807632,0.308291175,0.083556075,0.136657395,-0.270130012
-0.379147371,0.514465209,0.324524672,0.449017156,-0.649141415,-0.211867308,0.437035701,0.306138478,0.449017156,0,-0.664375098,0.99181915,-0.248202795,0.403483567,-1.036679041,-0.13280443,0.028934342,-0.012900728,0.449017156,-0.185849449
0.008657696,0.234974537,0.500318223,0.800421886,-0.267231636,0.100203085,0.115183172,0.178956702,0.800421886,0,-0.494937153,1.074137567,0.112341288,0.733606485,-1.327394066,0.135090221,-0.143066722,-0.060766134,0.800421886,-0.307948214
-0.093741948,0.522608039,0.829270118,1.347051467,-0.476598154,-0.070404129,0.317347006,-0.264999509,1.347051467,0,-0.427310605,1.349854675,0.40359466,1.247131025,-1.08193547,0.573962003,-0.575432277,0.448437131,1.347051467,0.295522234
-0.27764335,0.916936566,-0.322515381,1.737501167,0.394534896,0.061890141,0.051968281,-0.216844191,1.737501167,0,-0.708592456,1.624641981,-0.545825545,1.650614592,-0.940796777,0.430414358,-0.03990175,0.615687565,1.737501167,0.819034198
-0.52871653,1.309528754,-0.221488763,1.854636077,-0.928472122,0.047154393,-0.035941002,0.485411572,1.854636077,0,-0.791453556,1.728035896,-0.489545253,1.72397524,-0.650465281,0.548361149,-0.071912316,0.340583436,1.854636077,0.679647111
0.09404049,0.163664899,0.099771619,1.854636077,0.349294895,0.033728489,0.145724425,-0.15780816,1.854636077,0,-1.013283496,1.747809673,-0.96412607,1.613934267,-0.842229809,0.215550047,0.30731035,0.279277611,1.854636077,0.958421284
-0.022390593,-0.117801606,-0.639253243,1.776546137,0.394534896,-0.021939891,0.013860501,-0.391962397,1.776546137,0,-1.06716179,1.756239872,-0.984677622,1.46721297,-0.884034476,0.224236051,-0.577661425,-0.247829567,1.776546137,0.464083361
-0.28003168,0.319875517,-1.00941821,1.776546137,-0.263023264,-0.285218586,0.08299104,-0.855554834,1.776546137,0,-1.234741862,1.758347422,-1.145617326,1.320491673,-0.782015747,0.015771955,-0.545561693,-0.755845895,1.776546137,-0.227989731
-2.0082869,1.832525972,-1.252277491,0.175702365,-1.146781431,-1.93758711,1.809328488,-1.041314967,0.175702365,0,-1.818485306,1.744834308,-1.203678163,-0.073360649,-1.441302196,-2.1104704,0.816001934,-1.111381269,0.175702365,0.43490932
-1.965595503,1.935688446,-0.960219661,0.019522485,-0.612318159,-1.896327016,1.658066742,-0.811614102,0.019522485,0,-1.983464357,1.751218944,-0.936301774,-0.110040973,-0.58143005,-1.9751516,0.755993269,-0.859435838,0.019522485,0.190171529
-1.758407884,1.791931569,-0.454078695,-0.136657395,-0.533937226,-1.354051495,0.855533411,0.062683498,-0.136657395,0,-1.838921901,1.665429269,-0.335685181,-0.146721297,0.149576332,-1.821546476,0.45817909,-0.873629136,-0.136657395,-0.042140282
-1.307312076,1.300607565,0.570646627,-0.214747335,-0.875341423,-1.026590432,0.756893418,0.334144178,-0.214747335,0,-1.426102698,1.328159309,0.029886324,-0.183401621,0.083609334,-1.558223407,0.815110275,0.258738623,-0.214747335,0.671002951
-0.654700932,0.563920928,0.837601244,-0.253792305,-0.5833856,-0.820944885,0.828225128,0.511256252,-0.253792305,0,-1.032233793,1.01401041,-0.039122903,-0.220081946,-0.123112827,-0.514531449,0.047926683,1.562643615,-0.253792305,1.143730473
-0.390491938,0.19192531,1.01238369,-0.214747335,-0.238299077,-0.609732499,0.35132759,-0.093869041,-0.214747335,0,-0.928564524,0.975082725,-0.220313038,-0.183401621,0,-0.23657932,-0.358313257,0.678103502,-0.214747335,0.557008086
0.00238833,-0.203181575,0.882748908,-0.175702365,0.369810709,-0.393608198,0.358068677,-0.210297456,-0.175702365,0,-0.741662581,1.003782595,-0.336395435,-0.146721297,-0.437606654,-0.312010408,-0.188630508,0.318857512,-0.175702365,0.409517099
0.095234655,-0.30556569,0.353681999,-0.097612425,0.900065609,-0.506254803,0.102182503,-0.708537843,-0.097612425,0,-0.418021244,0.957168551,-0.199407995,-0.110040973,-0.917017975,-0.209606992,-0.129602667,0.263263577,-0.097612425,0.227989731
-0.51647634,0.754439205,-0.175142632,-0.097612425,-0.304054893,-0.575676549,0.708949154,-0.346644661,-0.097612425,0,-0.50051077,1.319977056,-0.126035777,-0.146721297,-1.375335198,-0.04594439,-0.334684288,-0.053076018,-0.097612425,-0.046462362
-0.122103366,0.442257465,0.562276736,-0.136657395,-0.447665595,-0.199096326,0.368661814,0.483127179,-0.136657395,0,-0.795540875,1.68644278,-0.357372486,-0.183401621,-1.150587171,-0.154290861,-0.061658235,-0.067561247,-0.136657395,-0.016748061
-0.020002263,0.135823605,-0.146327724,-0.175702365,-0.381909779,-0.298644489,0.224622662,-0.494393931,-0.175702365,0,-1.086855235,1.745330202,-0.926564417,-0.220081946,-1.141766002,0.189492035,-0.56312738,0.112476599,-0.175702365,-0.084280564
-0.025077464,0.133308907,-0.651903376,-0.214747335,-1.011061427,-0.351693182,0.205637558,-0.783047253,-0.214747335,0,-1.157082804,1.754256296,-0.8373604,-0.25676227,-1.012900239,-0.014857638,-0.232500141,-0.721409384,-0.214747335,0.00864416
-1.618093503,1.964188352,-1.269266011,-0.253792305,-1.027368869,-1.856704227,1.51643512,-1.039738975,-0.253792305,0,-1.819971604,1.338759045,-1.232058879,0.183401621,-0.602524148,-1.531708237,1.069411484,-1.114692398,-0.253792305,-2.426848032
-1.63899139,2.022625133,-1.240851669,-0.175702365,-0.805377234,-1.664484583,1.387872954,-0.945605278,-0.175702365,0,-1.754574503,1.12019373,-1.137771798,0.25676227,-0.847982745,-1.280728436,0.959559069,-0.922170596,-0.175702365,-2.696978044
-1.644066591,2.112555508,-1.027795789,-0.058567455,-0.489223271,-1.443448366,1.442489519,-0.644359938,-0.058567455,0,-1.525684648,1.049032929,-1.074968295,0.330122918,-1.270631766,-0.785626206,0.314889453,-0.547601992,-0.058567455,-2.503024695
-1.520470519,1.93526933,-0.91081437,-0.019522485,-0.673865602,-1.388107446,1.730292678,-0.604932274,-0.019522485,0,-1.390059978,0.969131996,-0.880528807,0.293442594,-1.039747273,-0.728481443,0.800754562,-0.123996409,-0.019522485,-1.397112424
-1.350003473,1.721160795,-0.515051945,0.136657395,-0.760137233,-1.40153335,1.795020874,-0.570809655,0.136657395,0,-1.337667982,1.074819421,-0.698716791,0.366803243,-1.450506893,-0.953403232,0.962858208,-0.38875614,0.136657395,-2.051367315
-1.046387035,1.172298116,-0.134478724,0.409972185,-0.600219088,-1.08127643,1.201667612,-0.079139882,0.409972185,0,-1.056386131,1.153418633,-0.254552534,0.733606485,-1.279452934,-0.59636275,0.499819575,0.099543221,0.409972185,-0.835782259
-1.042207457,0.971721048,-0.483436305,0.800421886,-0.637042345,-0.892986319,1.119054898,0.269528497,0.800421886,0,-0.834556191,1.247576521,0.135377094,1.247131025,-1.327394066,-0.595905592,0.037850934,-0.262134259,0.800421886,-1.51921119
-1.091466762,0.985372264,-0.54732981,1.620366257,-0.665448858,-0.929334497,1.308080491,-0.235051677,1.620366257,0,-0.465211198,0.842679006,-0.029313538,2.384221077,-0.665422914,-0.188120561,-0.374184791,-0.09518344,1.620366257,-2.372281769
-0.849349819,0.766294207,-0.142102399,2.166995838,-1.228844689,-0.985985261,1.459204664,-0.054767719,2.166995838,0,-0.00668834,0.306307574,0.936586531,2.897745616,0.0448729,-0.424014144,0.687781339,0.085246211,2.166995838,-1.835803565
-0.670822159,0.537277108,-0.220781311,2.674580448,-1.183604688,-0.441090052,0.720092584,0.346119331,2.674580448,0,-0.016349275,0.115326367,0.399444418,3.44795048,0.344409093,-0.443671943,0.737179259,-0.40377914,2.674580448,-1.646172296
-0.183602861,0.141212243,0.013068465,3.416434879,-1.093124685,0.000327461,0.142216308,-0.333173112,3.416434879,0,-0.307292061,0.373129301,-0.320409803,4.034835668,-1.567099727,0.447329207,-0.28894217,0.539135949,3.416434879,-2.405777891
-0.303616438,0.115047413,-0.816035289,3.299299969,-0.641250718,-0.272775065,0.663343634,-0.667287441,3.299299969,0,-0.290199637,0.367488505,-0.915854959,3.814753723,-1.65109259,0.083888513,0.303208717,-0.68734547,3.299299969,-1.004343386
-1.747958941,1.952213601,-1.24765483,-0.449017156,-1.154672129,-1.581964395,2.012111402,-1.041852237,-0.449017156,0,-1.798420287,1.679934171,-1.201773241,-0.403483567,-1.618109091,-1.341530464,1.002537043,-1.086497865,-0.449017156,-2.701300124
-1.596001452,1.816180438,-1.044028403,-0.449017156,-1.117848872,-1.483726076,2.007021194,-0.827318307,-0.449017156,0,-1.397119892,1.581561183,-0.838502699,-0.403483567,-1.363445797,-1.001404833,0.781851386,-0.8046524,-0.449017156,-2.617019561
-1.4001584,1.696911925,-0.688635923,-0.449017156,-0.879549795,-1.191630808,1.69844448,-0.485383713,-0.449017156,0,-0.698188372,1.29102924,0.464247761,-0.403483567,-0.895923877,-0.482530382,0.431607645,0.109015662,-0.449017156,-1.29176172
-0.953839251,1.118651234,-0.030489855,-0.409972185,-0.698589789,-0.799987377,1.307461412,0.216768576,-0.409972185,0,-0.188759815,0.840137549,0.904952392,-0.403483567,-0.494368954,0.042744283,0.203521217,0.998334249,-0.409972185,-0.164779308
-0.494682829,0.663371229,0.288205612,-0.370927215,-0.85903398,-0.526557389,0.80043534,0.306122558,-0.370927215,0,0.51388745,0.254672603,1.27778682,-0.366803243,-0.161849262,0.360469167,-0.006375363,1.399403411,-0.370927215,-0.202597509
0.013434356,0.316402839,1.328246122,-0.292837275,-0.54235397,0.218089068,0.031538659,1.738655704,-0.292837275,0,0.149744499,0.280954989,-0.319067848,-0.293442594,0.392350225,1.032948742,-0.925943516,2.082348767,-0.292837275,0.148031247
0.416465025,0.073315409,1.74938311,-0.136657395,-0.492905597,0.541293137,0.025554224,1.903398627,-0.136657395,0,0.197306027,0.098961862,-0.418919134,-0.183401621,-0.28457856,1.463134521,-0.933255122,2.569123165,-0.136657395,0.193953349
0.722171252,-0.12313037,1.767893135,0.058567455,0.238299077,0.590084836,-0.053275226,0.89513373,0.058567455,0,-0.161634881,0.025817485,-0.803035805,0.036680324,-0.41075962,1.638226076,-1.325852676,2.40587912,0.058567455,0.126420846
0.79889635,-0.251918809,1.173191551,0.253792305,0.275648381,0.59761644,-0.183075552,0.633829445,0.253792305,0,-0.076544335,0.170370609,-0.530749824,0.220081946,-0.39848669,1.833432587,-1.824736009,1.753932386,0.253792305,-0.20691959
0.339142845,-0.269940808,-0.566395459,0.449017156,-0.275122334,-0.812430897,0.645665476,-0.792125127,0.449017156,0,-0.460009156,1.230840096,-0.139949561,0.440163891,-0.629371182,0.705623538,-0.667005679,-0.621910337,0.449017156,-2.102151757
-0.153450196,-0.09696554,-0.8686548,0.644242006,-0.028932559,-0.91787336,0.838680692,-0.72744577,0.644242006,0,-0.953831586,1.7350404,-1.023240832,0.660245837,-0.692269948,0.237950795,-0.341817562,-0.642184281,0.644242006,-2.034619254
-0.171959752,0.017992062,-1.161116425,0.722331946,-0.813793979,-0.73940708,0.930166878,-0.859789318,0.722331946,0,-1.178634122,1.751838812,-1.112124089,0.733606485,-1.186638902,-0.380126966,-0.156530776,-1.010902712,0.722331946,-1.063771989
-1.557489632,1.519805369,-1.229832874,-0.409972185,-1.204120502,-1.795796469,1.551378716,-1.035711439,-0.409972185,0,-1.690292125,1.186395589,-1.168721867,-0.366803243,-1.09382487,-1.338787516,1.096250427,-1.101920351,-0.409972185,-1.874162026
-1.415682545,1.382275362,-1.084366044,-0.292837275,-1.253568876,-1.562644193,1.434716632,-0.862411992,-0.292837275,0,-1.144077699,0.965536764,-0.480275943,-0.293442594,-1.213485936,-1.036148849,1.047654999,-0.731050839,-0.292837275,-0.502441823
-1.085495937,1.193014434,-0.44619336,-0.175702365,-1.138364686,-0.999411164,1.0872067,-0.199046623,-0.175702365,0,-0.877287251,1.133396909,0.329711844,-0.183401621,-0.725253447,-0.866543191,0.954387445,-0.3949405,-0.175702365,0.00432208
-0.638281164,0.751265896,-0.022759578,-0.136657395,-0.990545612,-0.589102452,0.73962798,-0.051376948,-0.136657395,0,-0.488991962,0.965846698,0.284877448,-0.146721297,-0.176806895,-0.670879522,0.817517755,0.112046383,-0.136657395,0.742857534
-0.371982381,0.63403309,0.520482198,-0.058567455,-0.480806527,-0.768551115,0.719611078,-0.601167404,-0.058567455,0,0.368230269,0.084828881,0.403777951,-0.073360649,-0.69533818,-0.208235518,0.461299897,0.658198315,-0.058567455,0.447335301
0.100906938,0.18186652,1.032046957,0.019522485,0.049448374,-0.567817483,0.710256099,-0.258130412,0.019522485,0,0.855735934,-0.118115771,1.572581645,0,0.497437187,-0.191777826,0.120240246,-0.28615339,0.019522485,-0.00864416
0.321827453,-0.004759963,0.805927458,0.097612425,0.374019081,-0.326151219,0.25605814,-0.535592597,0.097612425,0,0.628703951,-0.098527955,0.126258345,0.036680324,-0.125797531,0.391555918,-0.382031392,0.468261652,0.097612425,-0.118316945
0.490503252,-0.263055327,0.6970575,0.175702365,0.702798161,-0.169624831,0.104521248,-0.691966046,0.175702365,0,0.284997595,0.185867299,-0.78981591,0.036680324,-1.648024358,0.845513918,-0.463707377,1.537141774,0.175702365,0.759605595
0.721275628,-0.488060885,1.0219682,0.253792305,0.526046528,0.356277637,-0.237485757,0.114659403,0.253792305,0,-0.148258201,1.152860752,-0.561582062,0.073360649,-1.246469435,0.810769902,-0.647478342,0.435392357,0.253792305,0.535937945
0.851738148,-0.598468082,0.929996312,0.253792305,0.64545909,0.475473463,-0.341903825,-0.212764919,0.253792305,0,-0.309149934,1.654643573,0.05701673,0.036680324,-1.087688405,0.900830049,-0.840433397,0.208526233,0.253792305,0.21934557
0.713215015,-0.464949616,0.332452002,0.214747335,0.012625117,0.676534556,-0.506716532,-0.348383824,0.214747335,0,-0.357454611,1.677020793,-0.371535023,0.073360649,-0.80924631,1.314100978,-1.310872801,0.937712161,0.214747335,-0.282555993
0.460649128,-0.297362986,-0.575524487,0.214747335,0.64545909,0.011133676,0.081752881,-0.901425759,0.214747335,0,-0.6628888,1.740867155,-1.081566787,0.073360649,-0.994874374,1.059463912,-1.084480525,-0.186158826,0.214747335,-0.303626134
-1.571819611,1.556448105,-1.211820326,-0.370927215,-1.236735387,-2.516538269,1.728779373,-0.993784475,-0.370927215,0,-2.087876775,0.943283517,-1.174119145,-0.330122918,-0.925839143,-2.09584134,1.078506408,-1.074451808,-0.370927215,-0.987595326
-1.430908148,1.155413718,-1.018841201,-0.370927215,-1.015269799,-1.885848262,1.251606688,-0.689673694,-0.370927215,0,-1.52085418,0.920534376,-0.448553432,-0.330122918,-0.971095572,-1.295357495,1.092862122,-0.757159591,-0.370927215,-0.843886159
-1.06698638,1.178824354,-0.40473155,-0.331882245,-0.54235397,-1.01349199,0.7015202,-0.054357802,-0.331882245,0,-1.076079576,1.269085927,0.658841083,-0.25676227,-0.383529057,-0.62287792,0.513818625,-0.237746372,-0.331882245,-0.409517099
-0.467217036,0.525841222,0.229755282,-0.331882245,-0.554979087,-0.358569864,0.237967263,0.420401893,-0.331882245,0,-0.597491699,0.769100722,0.520711344,-0.25676227,-0.584498283,-0.108117892,0.010476996,0.551235783,-0.331882245,-0.531615864
0.03612349,0.072656797,1.207087833,-0.214747335,-0.45608234,-0.247233103,0.089319408,-0.036775142,-0.214747335,0,-0.120018544,0.431768775,0.565234799,-0.146721297,-0.272689159,0.302867246,-0.83053598,0.548082144,-0.214747335,-0.291200153
0.413778154,-0.099899354,1.330720586,0.019522485,-0.250398147,0.4558258,-0.508711344,0.874148358,0.019522485,0,0.464839624,-0.132248752,0.584058175,0.110040973,-0.731389912,1.1010653,-1.245246682,1.442040921,0.019522485,-0.190171529
0.619473066,-0.291076242,1.554640203,0.370927215,0.998962357,0.515751174,-0.33915236,0.870908819,0.370927215,0,0.891035506,-0.260437371,1.025653078,0.51352454,-1.126808369,1.356159524,-1.153316617,1.49357469,0.370927215,-0.109672785
0.607829958,-0.404896244,0.402105258,0.800421886,1.249360504,0.856638141,-0.338739641,1.877832532,0.800421886,0,-0.253413768,1.638093108,0.344983949,0.990368755,-0.668107617,1.584738577,-0.926835175,1.84635207,0.800421886,1.000561566
0.702168989,-0.379030783,0.849802355,1.151826616,0.846408863,0.743991535,-0.413166748,0.986728328,1.151826616,0,-0.542498682,1.71743616,-0.611267135,1.283811349,-0.584498283,1.683484728,-1.153673281,2.774781929,1.151826616,1.228551297
0.894728087,-0.508178465,1.118158953,1.229916556,1.027368869,0.668020569,-0.406494448,0.022101699,1.229916556,0,-0.587087614,1.739131526,-0.109074772,1.320491673,-0.794288677,1.779030772,-1.43026597,2.062647164,1.229916556,0.485153502
0.875919989,-0.513806598,0.17660599,1.229916556,0.497113969,0.489554289,-0.237004251,-0.630470512,1.229916556,0,-0.70561986,1.746383977,-0.57825831,1.320491673,-0.647397048,1.599367636,-1.588624648,1.0693161,1.229916556,0.578078227
0.303914979,-0.092894125,-0.907231888,1.190871586,0.550770715,0.259021701,-0.254338475,-0.718069412,1.190871586,0,-0.91481627,1.753574441,-0.904628359,1.283811349,-0.770126346,0.38881297,-0.850241648,-0.768364422,1.190871586,-0.307948214
-1.476883498,1.538964969,-1.247855113,-0.253792305,-0.838518166,-2.241470976,2.020984875,-1.035062735,-0.253792305,0,-2.052948778,1.359400636,-1.20062767,-0.073360649,-1.675254921,-1.307243606,1.097231252,-1.080724515,-0.253792305,-0.920062822
-1.268501715,1.171998747,-0.969477904,-0.253792305,-1.084707941,-1.789574709,1.48644416,-0.711550535,-0.253792305,0,-1.47143478,1.16265466,-0.966711788,-0.036680324,-1.677939624,-1.011462311,0.998167913,-0.5517313,-0.253792305,-1.08052005
-0.721574169,0.895382015,-0.149564556,-0.214747335,-0.571286529,-0.840265088,0.740728566,0.015574862,-0.214747335,0,-1.039293707,1.14734393,-0.38087634,0.073360649,-1.36651403,0.337611262,-0.332187642,0.827845669,-0.214747335,-0.768249755
-0.106579222,0.251858935,-0.122393906,0.019522485,-0.957404681,0.064509829,0.136438233,0.695870209,0.019522485,0,-0.603065315,1.035395842,0.401607912,0.440163891,-1.390292831,0.98266135,-1.039005905,1.481152194,0.019522485,-2.646193602
0.260327958,-0.146541007,0.761338649,0.253792305,-0.624417229,0.31108801,-0.123437564,0.430836872,0.253792305,0,-0.299117424,0.922270006,0.000778989,0.806967134,-1.53718446,1.024262738,-1.174805604,0.605535228,0.253792305,-1.004343386
