S6_T,S6_H,S6_R,S6_P,S6_V,S2_T,S2_H,S2_R,S2_P,S2_V,S3_T,S3_H,S3_R,S3_P,S3_V,S5_T,S5_H,S5_R,S5_P,S5_V
-2.14184173,1.401011008,-0.897220747,-0.403483567,-1.564188369,-1.204862275,0.363661426,-0.292525721,-0.409972185,-1.644391756,-1.645004557,1.447177265,-0.761624519,-0.409972185,-1.420024887,-1.652818856,1.482824639,-0.739453533,-0.409972185,-1.016783526
-1.450049521,0.960062973,0.590589709,-0.403483567,0.160027979,-0.394589465,-0.311501899,0.376434813,-0.409972185,-1.399224961,-0.85744248,0.583161396,0.350505832,-0.409972185,-1.457632216,-1.17544653,0.889207101,-0.099340162,-0.409972185,-0.575511867
-0.673441057,0.680613111,0.590858693,-0.366803243,0.516175352,0.040681052,-0.615880691,0.59649374,-0.370927215,-0.895181387,0.103661451,-0.242810722,1.622001758,-0.370927215,-1.484793065,-0.54852068,0.429702152,1.025609924,-0.370927215,-0.667070573
-0.368719388,0.519178695,0.094529132,-0.366803243,0.164794769,0.657760717,-0.697758127,1.097062159,-0.292837275,-0.11371223,0.839227209,-0.673057372,2.457481786,-0.292837275,-0.679717651,-0.074303492,0.047345808,0.971624175,-0.292837275,-0.844680695
0.19569423,0.331284846,0.553685784,-0.330122918,-0.05856343,0.795373165,-0.601251514,1.136534627,-0.214747335,0.623401092,1.15650411,-0.838265886,1.113076255,-0.214747335,-0.412984187,0.574392808,-0.395632136,1.047362165,-0.214747335,-0.661563283
0.60404594,-0.079952116,0.26365223,-0.293442594,-0.643516765,1.502855168,-1.137016399,2.349586537,-0.019522485,0.856470841,0.903477437,-0.615216779,0.259080665,-0.019522485,0.20684031,0.805979912,-0.533808742,0.443897942,-0.019522485,0.306343039
1.095980213,-0.863980166,0.784504849,-0.220081946,-1.186249951,1.550065278,-1.172938305,2.093835158,0.175702365,1.562131844,0.867046896,-0.534338581,-0.121476366,0.175702365,0.185250917,0.970993611,-0.482534384,0.849740385,0.175702365,0.742107408
1.208246091,-1.168741822,0.182953072,-0.146721297,-0.638069004,1.455645058,-1.057206962,1.297478858,0.409972185,1.348417369,0.961435118,-0.652274211,0.152788159,0.409972185,0.34821601,0.978565941,-0.450699577,1.027847989,0.409972185,2.398425055
1.500322427,-1.341588861,0.865007004,-0.110040973,-0.435820878,1.492810463,-1.196299032,0.916940781,0.644242006,1.083088832,1.424765372,-1.043068082,1.122235238,0.644242006,0.631663841,1.102247337,-0.607706133,0.762126539,0.644242006,1.639795775
1.402243996,-1.390235962,0.122836916,-0.036680324,-0.601296617,1.082316883,-0.825131537,-0.054493578,0.761376916,1.013732436,0.889898781,-0.589220215,-0.425592662,0.761376916,0.914415241,0.979196968,-0.62687475,-0.110510322,0.761376916,1.575773522
0.641673514,-1.071957681,-0.901604059,0,-0.478721995,-0.061105284,0.349644989,-0.981438537,0.839466856,0.421783663,0.11392824,0.244008396,-1.033550814,0.839466856,1.115684095,0.344383274,0.006705629,-0.926573883,0.839466856,1.220553278
-1.530239433,1.685561483,-1.109983749,-0.366803243,-1.479067103,-1.121156406,1.211464357,-1.056306597,-0.370927215,-1.733103425,-1.24195029,1.584134771,-1.214593502,-0.370927215,-1.582989979,-1.397252707,1.678710298,-1.242789566,-0.370927215,-0.92522482
-1.359373234,1.649092096,-0.846784247,-0.366803243,-1.760988734,-0.945708905,1.167883196,-0.830950371,-0.370927215,-1.468581357,-1.110800339,1.602240778,-0.976247707,-0.370927215,-1.267506275,-1.088049217,1.406285637,-0.90517113,-0.370927215,-0.651237113
-0.982480644,1.281210349,-0.414431338,-0.330122918,-0.808311534,-0.340013239,0.536990365,-0.341190949,-0.292837275,-1.241156897,-0.628261253,1.050465478,-0.232236757,-0.292837275,-1.044648029,-0.834691664,1.141108473,-0.536834753,-0.292837275,-0.565185697
-0.606204899,0.984227129,-0.178933458,-0.25676227,-0.202248126,0.054743638,0.203736182,0.034132289,-0.214747335,-1.11534762,-0.111278746,0.45275587,0.228211635,-0.214747335,-1.30023858,-0.3197732,0.53489248,0.514803594,-0.214747335,-0.586526448
-0.11365378,0.504896977,0.598155373,-0.183401621,-0.834869369,0.323606889,-0.020986359,0.171278252,-0.097612425,-0.768565642,0.298399256,0.205682838,0.476909313,-0.097612425,-0.88655796,0.218808796,-0.209229185,0.688021732,-0.097612425,-0.554171116
0.473274697,0.08039842,2.55553332,-0.110040973,0.56384326,0.959771491,-0.746088026,1.598013198,-0.058567455,-1.033894179,0.660717554,-0.047942172,1.035325527,-0.058567455,-0.168536549,0.610676891,-0.552706425,1.452519074,-0.058567455,0.3221765
0.80883864,-0.28850345,1.606752778,0,0.069458952,1.060888181,-0.686116059,0.34036304,0.058567455,-0.535495893,1.238307236,-0.518980178,1.766913485,0.058567455,0.136500676,1.008855262,-0.906275976,1.00949317,0.058567455,-0.15076208
1.361223771,-0.895476454,1.653760672,0,0.356828344,0.251954665,0.095434317,-0.094127669,0.097612425,0.800017961,0.720993542,-0.070768423,0.343081311,0.097612425,0.59336008,0.973202207,-0.66622799,0.240301269,0.097612425,0.833666114
1.246182088,-0.950053019,1.003518901,0,0.8409981,-0.16858362,0.323680115,-0.354922368,0.136657395,0.383879586,0.064581415,0.176375059,-0.306434401,0.136657395,0.979879851,0.216284686,0.246144013,-0.187195961,0.136657395,2.054219392
0.638280864,-0.637576685,-0.518740522,-0.036680324,0.436501848,-0.065123166,0.107382755,-0.45448917,0.097612425,0.025000561,-0.258656847,0.425843438,-0.647874559,0.097612425,1.355256709,-0.136459703,0.407146853,-0.628034207,0.097612425,0.795803491
-0.290380011,0.426921348,-0.757117674,0,0.249916035,-0.065792813,0.100795795,-0.491751681,0.136657395,-0.031452319,-0.165924559,0.279938605,-0.753563297,0.136657395,0.816218326,-0.213129548,0.450089975,-0.747125457,0.136657395,0.258154247
-0.216666976,0.294879217,-1.042495143,0.073360649,-0.813759295,-0.436107576,0.483298988,-1.006473719,0.253792305,-1.033894179,-0.51367064,0.781059355,-1.123816014,0.253792305,0.169232981,-0.325136934,0.54329145,-1.15863027,0.253792305,0.17692171
-1.446965293,1.660887265,-1.10107695,0.220081946,-0.760643625,-1.484105053,1.188869555,-1.062890289,0.292837275,-1.808911578,-1.848022031,1.665928837,-1.173303065,0.292837275,-0.859397112,-1.669541085,1.713864053,-1.270832583,0.292837275,-0.882543318
-1.309100328,1.589542434,-0.833020572,0.476844215,-0.579505573,-1.072272179,0.72517826,-0.716570261,0.409972185,-1.096798817,-1.184323796,1.231596006,-0.515418758,0.409972185,-0.82109335,-1.472660496,1.572503966,-0.906515313,0.409972185,-0.790984612
-1.113560309,1.408470655,-0.336217446,0.550204864,-0.036772387,-0.561331556,0.076745735,-0.144564162,0.449017156,-1.197607532,-0.625611759,0.542792748,0.395353014,0.449017156,-1.174880816,-0.951747271,0.859675238,-0.069909276,0.449017156,-0.877036027
-0.754864661,0.925697589,-0.001915094,0.550204864,-0.244468274,0.289454894,-0.532547997,0.939122811,0.449017156,-0.794372673,0.299724003,-0.417952882,1.475022583,0.449017156,-1.174880816,-0.201140025,-0.034950553,1.025136099,0.449017156,-0.393082866
-0.261388274,0.415444968,0.083299973,0.440163891,0.138236935,0.635327544,-0.778639859,0.849481024,0.370927215,0.150809837,0.956798503,-0.874548352,1.729044401,0.370927215,-1.066237421,0.208081328,-0.346863922,0.894938537,0.370927215,-0.586526448
0.43194605,-0.238581196,0.375765754,0.403483567,-1.324486886,0.69660024,-0.647360229,0.835561594,0.370927215,0.938730752,1.097221683,-0.931895785,1.050511216,0.370927215,-0.375376858,0.806610939,-0.750217691,1.425480834,0.370927215,-0.511489614
0.98988279,-1.000294061,0.781098974,0.330122918,0.808992504,1.116803701,-0.823216723,1.989630745,0.331882245,1.725845197,1.155179363,-0.939574987,1.276803599,0.331882245,0.587788624,0.881072188,-0.678894179,0.377048363,0.331882245,0.612686079
0.90444969,-0.819158525,0.478260239,0.293442594,0.638749974,0.908878323,-0.62216128,1.218118318,0.253792305,1.11534762,0.806770908,-0.531661428,0.616665224,0.253792305,1.115684095,0.795567957,-0.410194866,0.869261282,0.253792305,1.935812645
0.753939392,-0.498967514,0.932321338,0.220081946,0.377938417,-0.078516105,0.584171376,-0.385733124,0.214747335,1.165348743,0.382851876,0.036106338,0.012413844,0.214747335,1.61084726,0.764332095,-0.246482681,0.48994629,0.214747335,2.226322223
0.023902762,0.486789799,-0.556583998,0.146721297,-0.149132457,-0.437781694,1.191473702,-0.50094774,0.136657395,-0.145164549,-0.489494008,1.171712323,-0.695030698,0.136657395,0.778610997,-0.347538412,1.02480983,-0.759838068,0.136657395,0.516308493
-0.179656247,0.809786148,-0.613248817,0.146721297,-0.744300343,-0.608876489,1.159228238,-0.878078525,0.097612425,-0.592755243,-0.505059784,1.102810862,-0.856086825,0.097612425,-0.195697397,-0.241841301,0.712354592,-0.595397444,0.097612425,0.112899457
-0.276500988,0.569419738,-0.936549321,0.110040973,-0.489617517,-0.749837172,1.203192362,-1.033257077,0.058567455,-0.794372673,-0.60011038,1.023059886,-1.017475938,0.058567455,0.386519771,-0.407486027,0.875253973,-1.115243405,0.058567455,0.198950873
-1.442647375,1.760221712,-1.13312021,-0.220081946,-1.840662238,-1.437899414,1.203881695,-1.071528912,-0.292837275,-1.600842391,-1.583072636,1.646977412,-1.225552813,-0.292837275,-1.316256516,-1.670172113,1.909478778,-1.270409165,-0.292837275,-1.081494191
-1.343026829,1.73376228,-1.036592637,-0.183401621,-1.792994329,-1.187786278,1.105000713,-0.879961936,-0.253792305,-1.556486556,-1.398270433,1.539891297,-0.984909038,-0.253792305,-1.62129374,-1.523142699,1.803136978,-1.141629716,-0.253792305,-1.022290817
-1.134533056,1.537771207,-0.723191522,-0.036680324,-0.973106303,-0.874391505,0.692549834,-0.511050871,-0.136657395,-1.474226645,-1.01409381,1.167837496,-0.50802351,-0.136657395,-1.555829131,-1.1243333,1.280301084,-0.547168159,-0.136657395,-0.92522482
-0.818708168,1.161728478,0.00853363,-0.036680324,-0.117126861,-0.290124541,0.116114305,0.030777772,-0.097612425,-0.806469718,-0.440809556,0.40470802,0.32198601,-0.097612425,-1.408881975,-0.498353991,0.511592111,0.10167568,-0.097612425,-1.032616987
-0.410048035,0.696425013,-0.02389227,0,-0.457611922,0.402290405,-0.470354847,1.444803817,-0.058567455,0.541947651,0.14141674,-0.113743772,0.394932206,-0.058567455,-0.696432019,-0.011831766,-0.081822226,0.578578355,-0.058567455,-0.376560995
0.2373313,-0.188786456,0.483276233,-0.073360649,0.463059682,0.891802326,-0.966444791,1.168724133,-0.136657395,0.491140058,0.476577724,-0.512710004,0.312043958,-0.136657395,-1.011915724,0.384138008,-0.408366058,0.528117726,-0.136657395,-0.629896362
0.595410103,-0.462816916,0.418064524,-0.146721297,1.361940243,0.719033413,-0.848032709,0.399375485,-0.175702365,0.504043574,0.833928221,-0.76915307,0.276183776,-0.175702365,-0.2827514,0.860248279,-0.688309153,1.804631163,-0.175702365,0.048188793
0.774295293,-0.544681762,1.133241443,-0.183401621,1.250261143,0.491018626,-0.336394478,0.349618471,-0.136657395,0.408880147,0.568978826,-0.51454174,0.078092864,-0.136657395,0.511877534,0.895270307,-0.686548079,0.973364892,-0.136657395,1.801572436
0.447984032,-0.345757836,0.437503395,-0.183401621,0.149132457,0.645372248,-0.493638982,0.518831898,-0.097612425,0.207262718,0.625280573,-0.494251739,0.021426459,-0.097612425,0.560627775,0.760861443,-0.447109695,1.148021306,-0.097612425,2.107915476
0.614532313,-0.655683863,0.027877788,-0.146721297,0.537285426,1.238679446,-1.107068712,0.977038413,0.019522485,1.120992909,1.025022972,-0.880536721,0.803716322,0.019522485,0.566199232,0.876339481,-0.754078508,0.523621434,0.019522485,1.39265611
0.612990199,-0.777652283,-0.180255649,0,-0.228805961,0.924615026,-0.830416423,0.064702259,0.214747335,0.856470841,0.625280573,-0.667632615,-0.464131379,0.214747335,0.821789783,0.780738811,-0.639676406,-0.078253292,0.214747335,1.522077439
0.348055064,-0.68941167,-0.786933287,0.073360649,-0.686417882,-0.206083849,0.077741438,-0.986458767,0.370927215,0.081453442,-0.033449861,-0.045405922,-1.077775931,0.370927215,0.729164324,0.045907253,0.060486132,-1.058757476,0.370927215,0.757940868
-1.594699786,1.825509565,-1.155434564,-0.036680324,-1.026902943,-1.28053238,1.272814989,-1.117591669,0.253792305,-1.348417369,-1.476430504,1.740748215,-1.252641887,0.253792305,-1.066237421,-1.789436316,1.928986063,-1.29865381,0.253792305,-1.091820361
-1.628934711,1.546059704,-1.012914418,0.110040973,0.037453357,-1.279193086,1.275495729,-1.077228621,0.488062126,-0.592755243,-1.419797571,1.745116201,-1.181598476,0.488062126,-1.02793366,-1.723809453,1.931153539,-1.198579388,0.488062126,-0.618881781
-1.322979351,0.952730841,-0.310455544,0.366803243,-0.340485061,-1.417475182,1.172478749,-0.869410217,0.839466856,0.598400531,-1.452585059,1.692770817,-0.813149746,0.839466856,-0.157393636,-1.577411066,1.833684845,-1.107830236,0.839466856,-0.737288529
-0.373962574,0.287355812,0.627512576,0.696926161,-1.074570851,-1.329751431,0.980078265,-0.314889164,1.308006497,-0.529850605,-1.270101163,1.104290341,-0.050063375,1.308006497,0.250715527,-1.171344851,1.152487723,0.345557517,1.308006497,1.140009153
-1.059586329,1.292686729,-0.048934354,1.2104507,-0.090569026,-0.970820666,0.606000253,-0.050499163,1.971770987,-0.825824992,-1.139282399,1.089143292,0.146578493,1.971770987,0.490288141,-1.04387729,0.9117624,0.002112047,1.971770987,0.333191081
-1.046324152,1.256344858,-0.011693252,1.540573619,0.005447761,-0.667805421,0.319850487,0.027086814,2.401265658,-1.166155213,-1.021048732,0.947676897,-0.025334487,2.401265658,0.169232981,-1.047978969,0.972722668,-0.357517385,2.401265658,-0.156269371
-0.868672652,1.11983969,0.292668466,1.760655564,0.106912309,-0.309209479,0.126454299,0.131756308,2.713625418,-1.11534762,-0.852474679,0.868278178,-0.042016789,2.713625418,-0.087054002,-0.483840358,0.283803912,0.29826916,2.713625418,-0.812325363
-0.805754413,1.011324138,-0.26758092,1.72397524,-0.361595134,-0.321597948,0.254210672,0.195917622,2.830760328,-0.88872963,-0.647801271,0.839111302,0.112643051,2.830760328,-0.396966251,-0.256354934,0.024045439,0.115695508,2.830760328,-0.877036027
-0.839989337,1.088534675,-0.087274126,1.540573619,-0.792649221,-0.254298429,-0.023820283,-0.295507513,2.713625418,-1.014538906,-0.394112225,0.491856392,0.105225848,2.713625418,-0.320358729,-0.138352786,-0.106138599,0.043170116,2.713625418,-0.565185697
-0.70644229,1.011132865,-0.253233814,1.137090052,-0.749748104,-0.428406636,0.358453132,-0.388860048,2.166995838,-0.762920354,-0.058288867,0.231890756,0.399458639,2.166995838,-0.146250724,-0.226065612,0.102210048,-0.064404847,2.166995838,-0.091558706
-0.327699163,0.879855826,-0.246327351,0.770286809,-1.425270464,-0.26300384,0.156095616,-0.655130162,1.620366257,-0.970183071,-0.485850953,0.623670946,-0.682691868,1.620366257,-0.054321697,-0.227327667,0.136550999,-0.674358112,1.620366257,-0.258154247
-0.529099214,0.906697804,-0.968914605,0.550204864,-0.792649221,-0.547938617,0.279179843,-1.011606097,1.229916556,-1.537937753,-0.67032197,0.740197548,-1.030667362,1.229916556,-0.320358729,-0.501824643,0.721769567,-1.075230438,1.229916556,-0.538337656
-1.612588305,1.795798492,-1.121868321,-0.403483567,-1.750093212,-1.556426924,1.13885462,-1.065552133,-0.449017156,-1.209704578,-1.623477419,1.652049912,-1.231429492,-0.449017156,-1.773115921,-1.919427987,2.010469621,-1.270597351,-0.449017156,-1.027798108
-1.359373234,1.642206268,-0.885650622,-0.403483567,-1.85155776,-1.140576168,0.903715493,-0.846251848,-0.449017156,-1.31696505,-1.34362462,1.441682056,-0.988227935,-0.449017156,-1.637311677,-1.584352369,1.866129254,-0.986531165,-0.449017156,-1.173052897
-0.831045078,1.241170533,-0.002911474,-0.330122918,-1.12223876,-0.919592674,0.846500858,-0.594171636,-0.370927215,-0.662111639,-0.881950299,1.048422387,-0.236269198,-0.370927215,-0.902575897,-1.002860501,1.247043871,-0.373976905,-0.370927215,-0.75862928
-0.618541809,1.032300411,0.441075964,-0.25676227,0.266259317,-0.721712,0.714302118,-0.405919596,-0.253792305,-0.819373234,-0.451738719,0.719203033,0.322055535,-0.253792305,-0.451287948,-0.559563662,0.687293149,0.031203527,-0.253792305,-0.473626991
-0.353298251,0.772296639,0.472024343,-0.146721297,0.457611922,0.181641735,-0.198374703,0.451085177,-0.097612425,-1.650843513,-0.233817841,0.488826982,0.069460806,-0.097612425,-0.658128258,-0.098913565,0.39739321,0.818515015,-0.097612425,-0.511489614
-0.034389136,0.401099493,0.710356033,-0.110040973,0.531837665,0.839569864,-0.704038716,1.188465315,0.058567455,-0.762920354,0.733247451,-0.397169721,1.109182864,0.058567455,-0.946451114,0.469642239,-0.129371234,1.028967021,0.058567455,-0.839173405
0.487770566,-0.064012699,1.446199301,-0.073360649,0.245149244,1.072941826,-0.802460142,0.961446673,0.136657395,0.283070871,0.955473756,-0.408371493,0.82840496,0.136657395,-0.325930185,0.813552242,-0.689054223,1.430629054,0.136657395,-0.209965454
0.604662785,-0.140585659,0.057519129,-0.073360649,-0.053115669,0.709323532,-0.423173837,0.334861237,0.253792305,0.554044697,0.545795754,-0.041953804,-0.017404995,0.253792305,0.832932695,0.894008252,-0.438101122,0.889309771,0.253792305,1.09663924
0.882860098,-0.689220397,0.225812542,-0.036680324,0.096016787,-0.182311382,0.536607403,-0.624319406,0.331882245,0.667756927,0.205998155,0.275288814,-0.021225202,0.331882245,1.562097019,0.672202075,0.02499371,0.622536498,0.331882245,2.193966891
-0.097307375,0.129300552,-0.669739364,0.073360649,0.372490656,-0.667805421,1.136863214,-0.713037628,0.488062126,-0.050807592,-0.739539999,1.291761495,-0.84156711,0.488062126,1.371274646,-0.445032165,0.933301695,-0.956018211,0.488062126,0.941058281
-0.136785486,0.038764662,-0.712564737,0.220081946,-0.414710804,-0.569702143,0.801387847,-0.683500071,0.683286976,-1.323416808,-0.598785633,0.931050369,-0.760936589,0.683286976,0.174108005,-0.678196837,1.141176207,-0.875901546,0.683286976,0.268480417
-0.381673143,0.851802451,-0.93229103,0.293442594,-1.702425303,-0.64168919,0.815787246,-0.936098138,0.761376916,-1.556486556,-0.448758038,0.663546434,-1.046628802,0.761376916,-1.076683901,-0.401175752,0.662638107,-1.017366722,0.761376916,-0.978920903
-2.756528255,1.716675225,-1.120996962,-0.330122918,-1.250261143,-2.111229422,1.21544717,-1.027923494,-0.370927215,-1.05889474,-1.690045954,1.717287901,-1.183475647,-0.370927215,-1.745955072,-1.740847196,1.783697426,-1.293193067,-0.370927215,-0.828847235
-2.399991565,1.529100164,-0.914431971,-0.366803243,-1.207360025,-0.99626725,0.284311544,-0.141067812,-0.370927215,-1.291964489,-1.38634771,1.507483656,-0.820413262,-0.370927215,-1.452757192,-1.562897433,1.411094724,-1.16355334,-0.370927215,-0.704933196
-1.196217604,0.780648893,0.328557069,-0.330122918,-1.500177177,-0.281753954,-0.412297695,0.593858284,-0.370927215,-1.045991225,-0.621637518,0.507778407,0.398975625,-0.370927215,-1.414453431,-0.977934913,1.014717519,0.191500707,-0.370927215,-0.602359909
-0.539277164,0.426921348,0.944993921,-0.25676227,0.218591409,0.067132107,-0.561576574,0.349328208,-0.253792305,-1.14679994,-0.25931922,0.238231381,0.080625032,-0.253792305,-1.642883133,-0.191359098,0.13228378,1.417970211,-0.253792305,0.220291624
-0.024211185,0.055214141,1.320140253,-0.073360649,0.207695887,0.577068259,-0.975865675,0.907118018,-0.058567455,-0.075808154,0.218914438,-0.256971452,0.221731188,-0.058567455,-1.31068506,0.147502685,-0.39122945,0.902754961,-0.058567455,-0.280183409
0.224685967,-0.000892607,0.560387667,0.183401621,0.213143648,1.079303472,-1.037982232,1.809050883,0.175702365,0.705661004,0.840551956,-0.745904111,1.187343423,0.175702365,-1.15886288,0.54347246,-0.565846749,1.942940869,0.175702365,0.413735206
0.782005862,-0.389814385,0.683328767,0.330122918,-1.244813382,0.637001661,-0.434815904,0.361515955,0.292837275,0.950827798,0.895197769,-0.479950107,0.374433355,0.292837275,-0.238876183,0.749502948,-0.585218568,1.299685471,0.292837275,-0.091558706
0.851092556,-0.758524982,0.178202274,0.330122918,-0.287369391,0.594144256,-0.382350008,0.422801027,0.331882245,0.793566203,0.557056103,-0.122268391,0.636051677,0.331882245,0.761896629,0.505295294,0.024655042,0.262980996,0.331882245,1.500048276
0.990191213,-0.824641685,0.954082568,0.220081946,0.590401095,1.009995012,-0.686192652,0.79730955,0.292837275,0.043549365,0.904470998,-0.45275587,0.880698619,0.292837275,0.435270012,0.570606643,-0.075726199,0.338571126,0.292837275,0.32768379
1.002528122,-0.888080565,0.234052562,0.073360649,-0.297583943,0.930641849,-0.489809355,0.494726877,0.214747335,0.560496454,0.643164657,-0.213221137,-0.137335348,0.214747335,0.343340985,0.963105766,-0.493439498,0.547988111,0.214747335,0.262973126
0.816549209,-0.91364739,-0.222391513,0,-0.467826473,0.643363307,-0.287605024,0.048335384,0.136657395,0.654853411,0.182815083,0.23055218,-0.747822009,0.136657395,0.974308395,0.219755337,0.366913076,-0.694110881,0.136657395,1.317619275
0.38475737,-0.466961164,-0.887711574,-0.073360649,-0.547499978,-0.266352074,0.417735766,-0.951640402,0.058567455,-0.649208123,-0.236136148,0.525391254,-1.121982753,0.058567455,0.598931536,-0.144032034,0.470003662,-1.150575254,0.058567455,0.101884876
-1.347344748,1.835710792,-1.112639498,0.146721297,-1.755540973,-1.257094737,1.05353052,-1.070783463,0.175702365,-1.682295832,-1.64169269,1.693263977,-1.204673405,0.175702365,-1.718794223,-1.700776948,1.894916047,-1.264575411,0.175702365,-0.855695276
-1.130831983,1.66292751,-0.733382627,0.110040973,-0.717742508,-1.010664659,0.990801222,-0.717516914,0.253792305,-1.128251136,-1.358196837,1.629575918,-0.977601612,0.253792305,-1.223631058,-1.309224366,1.639424793,-0.903228786,0.253792305,-0.887362197
-0.836288264,1.201959567,0.106864537,0.293442594,0.143684696,-0.794703518,0.921178594,-0.58134729,0.449017156,-1.266963928,-1.125041369,1.417094521,-0.67121661,0.449017156,-1.033505116,-1.040406639,1.316944978,-0.524108701,0.449017156,-0.634715241
-0.570427861,0.954898601,0.102181932,0.51352454,-0.010214552,-0.298495128,0.599260108,0.297252389,0.527107096,-0.466139497,-0.345758961,0.647694871,0.586385325,0.527107096,-1.408881975,-0.40937911,0.527374047,0.015658051,0.527107096,-0.678085155
-0.009098471,0.341804861,0.602485646,0.696926161,-1.622751799,0.2553029,0.063035668,1.034863419,0.566152066,0.541947651,0.203679848,0.061961999,0.158156209,0.566152066,-0.353091034,0.067677703,0.067801364,0.838005668,0.566152066,0.585838037
0.435030277,-0.354492637,0.221978565,0.733606485,1.537630534,0.874391505,-0.603472698,1.797493138,0.566152066,1.064540028,0.59812326,-0.421405,0.317862089,0.566152066,0.103768371,0.215969172,-0.018694482,0.309009182,0.566152066,0.300835749
0.571044706,-0.409005444,1.564829071,0.623565512,1.325167856,0.879079034,-0.442551752,2.12331994,0.488062126,1.656488802,0.6570745,-0.492420003,0.553049993,0.488062126,0.555056319,0.381298385,-0.146711044,0.273949529,0.488062126,0.656055992
0.476050502,-0.108196763,1.055421556,0.403483567,1.500177177,0.293137952,0.196996038,0.851849306,0.331882245,1.215349866,0.682244692,-0.461632745,0.73396461,0.331882245,0.555056319,0.674410672,-0.298569843,1.507129867,0.331882245,1.268742071
0.820558705,-0.547232069,1.554664485,0.220081946,0.968339512,-0.338004298,0.983065374,0.252518905,0.175702365,0.616949335,-0.352382696,0.752596993,-0.181062814,0.175702365,0.854522087,0.043067629,0.432208296,0.250953919,0.175702365,2.178133431
0.521388645,-0.500752729,0.431400097,0.036680324,0.941781678,-0.214119612,0.838611826,0.08137259,0.019522485,0.37178254,-0.147709288,0.409921423,-0.062775444,0.019522485,0.783486021,-0.174952382,0.434375772,-0.257385835,0.019522485,1.505555567
0.536192937,-0.833440243,-0.062974591,-0.110040973,0.979235034,-0.378183115,0.686345837,-0.561988727,-0.097612425,-0.403234859,-0.223219865,0.215052874,-0.732006937,-0.097612425,1.001469243,-0.121630556,0.207671311,-0.496274032,-0.097612425,1.113161112
0.19014262,-0.739461439,-0.774590305,-0.220081946,0.079673504,-0.676510831,0.657240668,-0.94145481,-0.214747335,-1.083895301,-0.586531723,0.580413792,-1.113142121,-0.214747335,0.380948314,-0.230798319,0.245195742,-0.976718629,-0.214747335,0.155580959
-1.529622588,1.782791927,-1.124940806,-0.25676227,-0.654412287,-1.334773783,1.185039928,-1.09328874,-0.175702365,-1.512130722,-1.564526178,1.59723873,-1.233076133,-0.175702365,-1.708347743,-1.723178425,1.771979508,-1.257679753,-0.175702365,-1.043631568
-1.421057783,1.59566317,-0.997328467,-0.25676227,-0.127341413,-1.175732633,1.126446627,-0.914077733,-0.136657395,-1.26051217,-1.360515144,1.437595876,-0.996786809,-0.136657395,-1.658901069,-1.535132222,1.611721738,-1.069097603,-0.136657395,-0.903884069
-1.135458324,1.136990503,-0.880202738,-0.183401621,-1.62751859,-0.944704435,1.032544161,-0.735843064,-0.097612425,-1.090347059,-0.570303573,0.537931602,0.235079957,-0.097612425,-1.468775128,-0.706277562,0.682077659,-0.026757642,-0.097612425,-0.957580152
-0.509360158,0.192356886,-0.686518697,-0.146721297,1.101128686,-0.912896205,1.115647078,-0.679568327,-0.058567455,-0.642756366,-0.041067156,0.061116582,0.62823928,-0.058567455,-0.054321697,-0.457337202,0.250140297,-0.092296643,-0.058567455,-0.2856907
-0.481602111,0.121649632,-0.744903501,-0.110040973,1.319720095,-0.433094165,0.937492807,0.513646746,0.019522485,0.333878463,-0.083459059,0.195185581,0.028792433,0.019522485,-0.15182218,-0.388239687,0.314825915,-0.289609261,0.019522485,-0.048877204
-0.579063698,0.362781134,-0.488977948,-0.036680324,0.356828344,0.373495586,-0.033700722,1.520018213,0.214747335,0.345975509,-0.011922723,0.255069264,0.420671035,0.214747335,-1.30023858,-0.099229079,-0.01137925,0.351616421,0.214747335,-0.645729822
-0.244733446,-0.02652319,-0.522915465,0.073360649,0.409944013,0.730082587,-0.739807437,1.186037661,0.527107096,0.289522629,0.45670652,-0.614934973,0.181597058,0.527107096,-0.712449956,0.159807722,-0.200423813,0.603304601,0.527107096,0.698737494
-0.216050131,0.100609601,-0.467360681,0.220081946,-0.005447761,0.261329722,-0.118641859,0.973716881,0.800421886,1.089540589,0.247065311,-0.418727847,0.05715125,0.800421886,0.343340985,0.54852068,-0.556025373,1.545136641,0.800421886,1.586099692
-0.16762776,0.079633328,-0.14241975,0.293442594,-0.329589539,1.138567227,-1.217361984,1.888434512,1.034691706,0.881471402,0.422594285,-0.685315914,0.108123937,1.034691706,0.223554678,0.352271118,-0.366913076,0.89143358,1.034691706,1.597114273
0.194460539,-0.3188521,0.075556249,0.330122918,-0.409263043,1.149951225,-1.464296363,1.085504415,1.190871586,0.900826675,0.702447084,-1.060328673,0.613510991,1.190871586,0.229126134,0.243734383,-0.487749873,-0.366362108,1.190871586,0.63402683
0.475433656,-0.812017666,0.278476689,0.293442594,0.78788243,0.866690565,-1.360207089,0.18037206,1.190871586,0.712112761,0.623624639,-1.066739749,-0.176503448,1.190871586,0.310608681,0.485733441,-0.709238845,-0.01234128,1.190871586,0.978232492
0.009715316,-0.759800136,-0.666306969,0.183401621,-0.350699612,-0.270035133,-0.394068668,-0.976098357,0.995646736,-0.05725935,0.028813247,-0.747665396,-1.128836439,0.995646736,0.272304919,-0.023505775,-0.462078827,-0.945812502,0.995646736,0.887362197
