S4_T,S4_H,S4_P,S4_V,S7_T,S7_H,S7_P,S7_V,S8_T,S8_H,S8_P,S8_V,S9_T,S9_H,S9_P,S9_V
-0.751745322,0.645583355,0,-0.867210109,-0.361292066,0.731554135,0,0,-0.09441736,-0.467790767,0.041348269,0.675776472,-0.262516764,0.582287407,0,0.176393678
-0.647006612,0.635891693,0,-0.769940097,-0.114652657,0.085700997,0,0,-0.313992617,-0.18085591,0.082696539,0.557203555,-0.175011176,0.211068173,0,0.500305199
-0.608825999,0.584763232,-0.041194647,-0.705550089,-0.434095265,0.402653479,-0.041194647,0,-0.617738389,0.217374892,0.082696539,0.473845903,-0.374371733,-0.02977506,-0.041194647,-0.019459801
-0.625336534,0.588422329,-0.082389295,-1.401510177,-0.675286816,0.662471963,-0.082389295,0,-0.791202842,0.093905953,0.082696539,0.209062774,-0.641454006,0.441692747,-0.082389295,0.269926268
1.398751935,-3.131692419,0.082389295,2.944130371,1.01008248,-2.852463719,0.082389295,0,0.046842721,-0.822449979,0,1.421091947,-0.659716042,-1.131452262,0.082389295,1.319500036
0.667128828,-1.942584842,-0.082389295,1.145320144,0.69608773,-2.622189811,-0.082389295,0,-0.180783628,-0.751054404,-0.165393078,2.16284132,-0.665803387,-0.297926779,-0.082389295,0.500305199
0.167685127,-1.169724253,-0.164778589,0.889130112,0.232029243,-1.362852225,-0.164778589,0,-0.639695915,-0.37175937,-0.206741347,1.497317393,-0.919189133,0.164555654,-0.164778589,-0.563706486
-0.0913239,-0.856525343,-0.205973236,1.616600204,-0.167645462,-0.371805465,-0.205973236,0,-0.608223461,-0.256598983,-0.206741347,1.647093709,-0.744938875,0.274846703,-0.205973236,-0.73068413
-0.494800113,0.153879856,-0.247167884,0.535670067,-0.466782416,0.390922544,-0.247167884,0,-1.398694385,-0.703521761,-0.248089616,1.518268247,-0.986910849,0.38179026,-0.247167884,-0.06842317
-0.757936773,0.293123325,-0.288362531,-0.856250108,-0.632694468,0.689409665,-0.288362531,0,-1.829061888,-0.826024588,-0.248089616,1.25393088,-1.090395718,0.553921817,-0.288362531,0.416816377
-1.032940381,0.069226156,-0.288362531,-0.363050046,-1.088333537,0.499868171,-0.288362531,0,-1.97032197,-1.392841695,-0.248089616,1.608758104,-1.715109525,0.476048585,-0.288362531,0.186437446
-1.823898225,0.46628761,-0.288362531,-0.502790063,-1.468197848,-0.186174282,-0.288362531,0,-2.427038504,-1.643450792,-0.248089616,1.316337679,-2.010345769,0.236438638,-0.288362531,0.583794022
-2.308379253,0.488341086,-0.329557178,0.310990039,-2.008031093,0.297183684,-0.329557178,0,-2.162084361,-1.925651707,-0.248089616,2.107120964,-2.867139613,-0.326644736,-0.329557178,0.82861087
-2.835684483,0.489923398,-0.329557178,0.224680028,-2.500319392,0.099387087,-0.329557178,0,-2.3809277,-1.867491847,-0.248089616,1.02035115,-3.057369153,0.211068173,-0.329557178,0.200875362
-3.03019923,0.30024373,-0.329557178,0.71788009,-3.048076795,0.202575867,-0.329557178,0,-1.809300115,-1.974923349,-0.248089616,1.292266485,-3.228575738,0.086506238,-0.329557178,0.465779746
-2.343980095,-0.121244668,-0.329557178,0.021920003,-3.189225854,0.169120978,-0.329557178,0,-1.714882755,-1.655913619,-0.248089616,1.278002074,-2.399174947,-0.157155935,-0.329557178,0.073445054
1.700069209,-3.815844633,0.370751825,3.040030383,0.423694808,-2.384529759,0.370751825,0,0.306673442,-2.294126301,-0.041348269,0.881273143,-0.939733923,-2.199830729,0.370751825,0.809151069
0.83068632,-2.563345675,0.494335767,0.985030124,0.020553284,-2.479137577,0.494335767,0,-0.714351502,-1.654657676,0.041348269,2.270715928,-0.476334766,-3.134133336,0.494335767,1.005632283
0.220312459,-1.538501878,0.535530414,1.102850139,-0.749080535,-1.93082499,0.535530414,0,-0.917092656,-1.470420378,0.124044808,0.849623981,-0.40024295,-2.426050708,0.535530414,0.73068413
0.159429859,-1.423586458,0.659114356,0.963110121,-1.417186083,-1.101838923,0.659114356,0,-0.431831338,-1.780928335,0.206741347,0.637440867,-0.556992091,-1.871776523,0.659114356,0.318889638
-0.0913239,-1.058467931,0.576725062,0.664450084,-1.56724982,-0.590348437,0.576725062,0,-0.951492779,-1.183678744,0.206741347,-0.431944196,-0.889513325,-0.528375169,0.576725062,-0.171371793
-0.552586987,-0.205898368,0.411946473,-0.064390008,-1.348344963,-0.062347747,0.411946473,0,-1.37966453,-0.292441688,0.165393078,1.243232572,-0.833966299,-0.018499297,0.411946473,-0.30884587
-0.844101131,0.350679929,0.288362531,-0.502790063,-1.230473117,0.285669989,0.288362531,0,-0.936854429,0.014878104,0.124044808,1.490630951,-0.791354883,0.245247828,0.288362531,-0.578772138
-1.032940381,0.220534755,0.329557178,-0.930230117,-1.089324057,0.339436774,0.329557178,0,-0.761926141,-0.060478525,0.165393078,1.385876682,-0.79668131,0.373509622,0.329557178,-1.456346377
-1.149546038,0.455804792,0.494335767,-1.027500129,-1.39341361,0.3928777,0.494335767,0,-0.998335501,0.19090346,0.330786155,0.080237312,-0.649824106,-0.72164878,0.494335767,-1.112975054
-1.319810936,0.392017834,1.318228712,0.021920003,-1.947609391,0.554721153,1.318228712,0,-1.053229315,0.05815986,1.281796352,1.041302004,-0.580580553,-1.13744251,1.318228712,0.887618007
-1.758887991,0.353350081,2.265705599,-0.309620039,-2.186819902,0.657149594,2.265705599,0,-1.827598053,0.140665708,2.15011001,-0.180979715,-0.94125576,-0.222167752,2.265705599,-0.47080163
-1.473565299,0.28006925,2.677652072,-0.587730074,-1.735142912,0.547443629,2.677652072,0,-1.835649146,0.322391117,2.646289243,0.491230654,-1.022674002,0.500890498,2.677652072,-0.313867754
0.185743525,-1.516250613,0.288362531,-1.434390181,-0.190427415,0.306524984,0.288362531,0,-0.305209607,-0.460641548,0.082696539,0.811288376,-0.797442228,-0.097253449,0.288362531,0.725662246
-0.073781456,-0.827153674,0.164778589,0.471280059,-0.41725643,0.392117361,0.164778589,0,-0.49916775,0.12086044,0.124044808,-0.174293272,-0.794398555,-0.18763573,0.164778589,-0.038919601
-0.701697761,0.1026525,0.082389295,0.55622007,-0.726298581,0.656063397,0.082389295,0,-1.065671913,1.047650367,0.082696539,-0.351706884,-0.86668578,0.408922563,0.082389295,0.195853478
-0.940584573,0.301529358,-0.041194647,-0.898720113,-0.899144272,0.633470485,-0.041194647,0,-1.354047416,1.286279692,0,-0.212183114,-0.840053645,0.299864801,-0.041194647,0.161955761
-0.74658578,0.204711634,-0.082389295,-0.460320058,-1.262665007,0.920226672,-0.082389295,0,-2.246986794,1.291786523,-0.082696539,-0.543384907,-1.050827974,0.265508963,-0.082389295,0.06842317
-0.8038567,0.369469886,-0.082389295,-0.620610078,-1.279999102,1.038513599,-0.082389295,0,-2.415327824,1.183582132,-0.082696539,-0.828673127,-1.348346973,0.30726452,-0.082389295,-0.544246685
-0.788894027,0.424751916,-0.082389295,-0.545260069,-1.526143252,1.034386047,-0.082389295,0,-2.743958791,1.054026697,-0.082696539,-0.78677142,-1.059198074,-0.152575157,-0.082389295,-0.382290924
-0.967930147,0.516526021,-0.082389295,-0.985030124,-1.543477347,0.980293403,-0.082389295,0,-2.598307204,0.87887084,-0.082696539,-0.351706884,-1.347586055,0.109057762,-0.082389295,-1.480828062
-1.035520152,0.271366533,-0.082389295,-0.834330105,-1.888178208,0.89741652,-0.082389295,0,-2.640758421,1.101462729,-0.082696539,-0.741749373,-1.915991918,-0.505118909,-0.082389295,-1.157544275
-0.995791676,0.096026568,-0.082389295,-0.823370104,-1.757429605,0.887206262,-0.082389295,0,-2.405080979,0.966690296,-0.082696539,-0.602225602,-1.40313308,-1.013761494,-0.082389295,-1.613280254
-0.950903657,0.044205846,-0.123583942,-1.038460131,-1.571707159,0.77619686,-0.123583942,0,-3.218241346,1.291303468,-0.082696539,-1.326590224,-2.21655459,-0.855019904,-0.123583942,-1.790301667
-0.888473195,0.248818585,-0.123583942,-1.11244014,-1.820822867,0.730902417,-0.123583942,0,-2.77982275,1.146869929,-0.082696539,-1.103708802,-2.819962688,-0.109938681,-0.123583942,-1.539835199
1.609261263,-1.849525109,1.153450123,2.237210282,1.63559568,-2.230724168,1.153450123,0,0.24812004,0.931523869,1.116403274,-1.403261433,0.985389013,-0.965663321,1.153450123,0.460757862
-0.537624314,0.674361657,0.782698298,0.620610078,0.483621251,-0.209744771,0.782698298,0,0.046110804,0.427987009,0.70292058,-1.222281719,0.382741833,0.08615387,0.782698298,-0.30884587
-0.410183618,0.566368853,0.411946473,0.578140073,-0.5237373,0.551353941,0.411946473,0,-0.062212989,0.202400177,0.289437886,-0.801035831,0.007609182,0.433412109,0.411946473,-1.015048315
-0.315248038,0.425345284,0.123583942,-1.294650163,-0.513832102,0.210613729,0.123583942,0,-0.343269318,0.499575807,0.041348269,-0.529120496,-0.384263669,0.34919626,0.123583942,-1.079077337
-0.374066821,0.816374172,-0.041194647,-0.39593005,-0.790187103,0.308154281,-0.041194647,0,-0.454520781,0.232929273,-0.041348269,-0.309805177,-0.364479797,-1.12810477,-0.041194647,-0.083488822
-0.453007819,0.696909605,-0.082389295,-0.171250022,-1.25474085,0.582310574,-0.082389295,0,-0.974182222,0.563725552,-0.082696539,-1.236100367,-0.570688617,0.066773654,-0.082389295,0.377896775
-0.592831417,0.811231658,-0.164778589,-0.930230117,-1.382517893,0.470214974,-0.164778589,0,-1.013705768,0.163176085,-0.124044808,-0.88082738,-0.869729453,0.360472022,-0.164778589,-0.725662246
-0.6516502,0.476869323,-0.205973236,-1.027500129,-1.338439766,0.539623006,-0.205973236,0,-0.852683914,0.156606533,-0.165393078,-1.385876682,-0.658955123,-0.66579852,-0.205973236,-0.882596123
-0.829654412,0.07961008,-0.247167884,-0.663080084,-1.192338108,0.496609578,-0.247167884,0,-1.017365356,0.480350205,-0.206741347,-1.260617323,-0.961039632,-0.300040984,-0.247167884,-0.279342301
-1.302268492,0.515042603,-0.247167884,-0.856250108,-1.131916405,0.3835364,-0.247167884,0,-0.673364121,0.181145743,-0.206741347,-1.027483356,-0.888752407,0.23978613,-0.247167884,-0.603253822
-1.191338332,0.553215884,-0.288362531,0.086310011,-1.051189048,0.541252302,-0.288362531,0,-0.411337648,0.067048078,-0.206741347,-0.78365108,-0.712980313,0.088268076,-0.288362531,-0.554290453
-0.980313049,0.205107212,-0.329557178,-0.867210109,-0.896172713,0.405043114,-0.329557178,0,-0.725330265,0.562179775,-0.248089616,-0.445762844,-0.639171251,0.249300055,-0.329557178,-0.823588986
1.055126413,-0.621650884,1.400618007,2.259130285,1.415700303,-1.079680491,1.400618007,0,0.917092656,0.084824513,1.240448082,-0.602225602,0.606451771,-0.893251786,1.400618007,1.112975054
0.474677897,0.267114069,1.318228712,-0.202760026,0.565339128,0.567864145,1.318228712,0,0.122230226,1.204450122,1.199099813,-0.971763,0.686348177,-0.677602834,1.318228712,-1.304434384
0.444752552,0.304693982,1.112255476,-0.587730074,0.41824695,0.727426584,1.112255476,0,0.391575874,-0.510203024,0.909661927,0.007132206,0.385785505,0.383375914,1.112255476,-0.652217192
0.193482839,0.622738724,1.029866181,0.150700019,0.282050489,0.820513725,1.029866181,0,0.434027091,-0.540828731,0.537527502,-0.111440711,0.344695925,0.545817363,1.029866181,-1.466390145
0.010319085,0.702744382,0.988671534,0.493200062,0.056707254,0.663449541,0.988671534,0,-0.611151131,0.024925654,0.413482694,-1.047988447,0.244254728,0.485033958,0.988671534,-1.304434384
-0.111962069,0.773157272,1.441812654,-0.075350009,-0.093851743,0.735355827,1.441812654,0,-0.570895667,0.305774014,0.744268849,-0.626742559,0.404047541,-0.662803396,1.441812654,-1.740710562
-0.212573145,0.848218204,1.936148421,0.213720027,-0.220143007,0.679633886,1.936148421,0,-0.232017855,0.133323267,1.157751544,-0.741749373,0.092071097,-1.376171538,1.936148421,-1.912710091
-0.474677897,0.771970538,2.389289541,0.246600031,-0.560881789,0.86960986,2.389289541,0,-0.743628203,-0.077482073,1.777975585,-0.153342418,-1.108657754,-0.188516649,2.389289541,-0.333327554
-0.516470191,0.799661,2.801236013,0.23564003,-0.367730444,0.926309379,2.801236013,0,-1.081774098,0.541601619,2.85303059,-0.254084821,-0.664281551,0.568897439,2.801236013,-0.151911993
-0.594895234,0.745367915,2.224510952,-0.32058004,-0.318204459,0.96769351,2.224510952,0,-1.919819661,0.074583741,2.728985781,-0.620056116,-0.754069893,0.581582671,2.224510952,-0.956041178
-0.64545875,0.669515826,1.359423359,0.128780016,-0.650028563,0.889704517,1.359423359,0,-1.620465395,0.193415348,1.943368663,-1.047988447,-0.748743466,0.581582671,1.359423359,-0.387312808
-0.654745926,0.726676853,0.617919709,-0.020550003,-0.578215884,1.002234596,0.617919709,0,-2.251378299,-0.032171484,0.992358466,-0.839371435,-0.520468019,0.581935039,0.617919709,-0.132452192
2.209831994,-2.608243782,1.112255476,1.701540214,1.991687518,-2.744712909,1.112255476,1.781233477,0.243728535,1.282222028,0.496179233,-1.361805489,1.243340268,-1.219720338,1.112255476,0.902683659
0.965350376,-0.472913542,1.441812654,0.600060076,1.418176603,-1.896935622,1.441812654,1.13276599,-0.557721152,0.724969417,1.033706735,-1.072505403,0.775375601,-0.403813233,1.441812654,0.66226096
0.676931958,-0.468661079,1.359423359,1.124770142,0.34643427,0.361160727,1.359423359,0.149576185,-1.004190841,0.469239933,0.951010197,-0.64412731,0.435245185,-0.044926865,1.359423359,1.225967446
-0.115573749,0.610970277,1.318228712,-1.145320144,0.148330327,0.404282775,1.318228712,1.168335937,0.111251463,-0.105306059,0.868313658,-0.341008576,0.092071097,0.371923968,1.318228712,0.416816377
-0.013930764,0.580214085,1.441812654,0.71788009,-0.049773616,0.093847479,1.441812654,1.503058254,0.429635586,-0.453878774,0.951010197,0.212628877,0.058590698,0.02977506,1.441812654,-0.436276178
-0.049015652,0.752785003,1.565396596,-0.182210023,-0.223114566,0.572100316,1.565396596,1.119085241,-0.135404742,0.357847377,1.364492891,-0.452449287,0.015979281,0.279956033,1.565396596,-0.549268569
-0.113509932,0.770586015,2.718846719,-1.283690162,-0.218657227,0.653891001,2.718846719,1.702797185,-0.903186223,0.964468242,2.646289243,-1.131791861,-0.050220598,0.325235266,2.718846719,-0.676698877
-0.182131845,0.748235856,3.995880784,0.097270012,-0.157245005,0.572100316,3.995880784,1.467488307,-0.534299791,1.28695597,4.21752348,-1.393008888,-0.306650017,0.024137178,3.995880784,-0.274948152
-0.366843462,0.772860588,4.778579082,0.482240061,-0.275612111,0.740678196,4.778579082,0.840910018,-0.589925523,1.07431502,5.168533677,-0.919162985,-0.613300034,0.490495655,4.778579082,0.436276178
-0.483449119,0.950376232,5.10813626,0.053430007,-0.439543124,0.685499354,5.10813626,1.140062389,-0.781687914,0.74525774,5.582016371,-0.37622384,-0.612539116,0.415088995,5.10813626,0.814172953
-0.529885001,0.961353523,4.284243314,-0.427440054,-0.501450606,0.792489825,4.284243314,0.591008343,-0.870249934,-0.089172011,4.300220019,0.355272987,-0.622431052,0.188692833,4.284243314,0.029503569
-0.715628526,0.898951088,3.089598544,0.246600031,-0.528194638,0.853859994,3.089598544,0.299152371,-1.015169604,-0.233991995,2.770334051,1.183946114,-0.75102622,-0.183759687,3.089598544,-0.613297591
-0.151174591,-0.459068311,0.865087592,1.220670154,0.302356143,-0.324121387,0.865087592,2.15882214,0.175660205,-0.67714694,0.661572311,1.664924223,-0.411656723,0.195564,0.865087592,0.966084946
-0.498411792,0.048557204,0.659114356,-0.031510004,0.013619646,-0.045620302,0.659114356,2.137844992,-0.258366885,-0.22085289,0.496179233,1.23654613,-0.626235643,0.535951071,0.659114356,1.187047844
-0.6820915,0.307463029,0.494335767,-0.224680028,-0.17556962,0.030848014,0.494335767,1.702797185,-0.690930141,0.005216997,0.413482694,1.23654613,-0.688630932,0.581582671,0.494335767,0.460757862
-0.884345561,0.444728607,0.535530414,0.310990039,-0.352872649,0.264814994,0.535530414,1.717389983,-0.578214843,-0.018645935,0.413482694,1.222281719,-0.605690853,0.581582671,0.535530414,-0.205897246
-0.906015639,0.609190176,0.741503651,0.384970049,-0.447467281,0.517573193,0.741503651,1.23947583,-1.026880284,0.177184689,0.620224041,0.658391721,-0.642214924,0.581758855,0.741503651,1.201485761
-0.918914495,0.767124707,1.565396596,0.267150034,-0.484611771,0.700380262,1.565396596,1.13276599,-1.658525106,0.606717475,1.777975585,-0.038335605,-0.515141592,0.581935039,1.565396596,0.809151069
-1.027780839,0.854646347,2.183316304,0.95215012,-0.588616341,0.871782255,2.183316304,1.553220999,-1.442609437,0.793659882,2.894378859,0.020950854,-0.515141592,0.582111223,2.183316304,0.097926739
-1.137163137,0.976978855,1.688980537,0.331540042,-0.624770311,1.011467276,1.688980537,1.203905883,-1.266217314,0.533389679,2.191458279,0.278601778,-0.591994326,0.581935039,1.688980537,0
-1.113945196,0.956408797,1.318228712,-0.182210023,-0.62576083,1.036015344,1.318228712,1.510354653,-1.192293644,0.54536945,1.695279046,0.13952377,-0.639171251,0.581935039,1.318228712,0.647195308
-1.111365425,0.872842937,0.865087592,-0.449360057,-0.702030848,1.038622218,0.865087592,0.220716079,-1.706831662,0.680335105,1.075055005,-0.428378093,-0.613300034,0.582111223,0.865087592,-1.020070199
-1.118588784,0.894303046,0.411946473,-0.064390008,-0.657457461,1.032648131,0.411946473,0.747880927,-1.437486014,0.372145815,0.537527502,0.254084821,-0.61482187,0.582111223,0.411946473,-0.863136322
-1.10104634,0.792441701,0.205973236,-0.620610078,-0.66141954,1.021460295,0.205973236,0.940323459,-0.98076948,0.038837647,0.289437886,1.358239386,-0.626235643,0.581935039,0.205973236,-1.289996467
0.806436471,-2.236697112,-0.082389295,2.837270357,0.565834387,-1.438886062,-0.082389295,3.206767489,0.514538018,-0.94253753,-0.124044808,-0.484098449,-0.550904745,0.544407893,-0.082389295,1.323894185
0.160461767,-1.237664781,-0.164778589,1.423430179,0.237972362,-1.11280952,-0.164778589,2.871133121,0.015370268,-0.518898019,-0.165393078,0.714112076,-0.664281551,0.549517223,-0.164778589,-0.382290924
-0.101642985,-0.818846535,-0.247167884,0.460320058,-0.03491582,-0.627279158,-0.247167884,1.581494546,-0.660189605,-0.121053662,-0.206741347,0.020950854,-0.275452373,-0.439754725,-0.247167884,-2.03009663
-0.280679105,-0.571214684,-0.247167884,0.032880004,-0.239458141,-0.127519607,-0.247167884,0.470617754,-0.666044945,-0.210515506,-0.206741347,-0.386476386,-0.230558201,-0.405927439,-0.247167884,-2.133045254
-0.366327508,-0.458474944,-0.247167884,-0.084940011,-0.286012568,0.046380641,-0.247167884,0.149576185,-0.534299791,0.082795681,-0.206741347,0.222881422,-0.022827545,-0.704382769,-0.247167884,-1.662243623
-0.637203482,0.042623533,-0.247167884,-0.117820015,-0.564348608,0.569602062,-0.247167884,1.225795081,-0.611883049,0.132260545,-0.206741347,0.439076401,-0.352305106,-0.134604411,-0.247167884,-0.490261431
-0.859579758,0.27591568,-0.247167884,-0.55622007,-0.647057004,0.658344412,-0.247167884,0.605601141,-0.728257935,0.215732504,-0.206741347,0.491230654,-0.12402966,-1.372119311,-0.247167884,-0.362831123
-0.980313049,0.620068572,-0.247167884,-0.149330019,-0.529185158,0.418294725,-0.247167884,1.575110197,-0.518929523,-0.039513925,-0.206741347,0.480532346,-0.474052011,-0.492081309,-0.247167884,-0.269926268
-0.997855493,0.590993586,-0.247167884,-0.438400055,-0.782758205,0.910016413,-0.247167884,1.631657292,-0.819015708,0.165977806,-0.206741347,0.710545974,-0.596559835,-0.047569622,-0.247167884,-0.112992391
-0.967414193,0.523646426,-0.247167884,-0.567180071,-0.876362318,1.009186261,-0.247167884,0.598304742,-0.613346884,-0.337945498,-0.165393078,0.731496827,-0.829400791,0.559912066,-0.247167884,0.097926739
-0.938004802,0.425740862,-0.247167884,-1.102850139,-0.893696413,0.909038836,-0.247167884,0.740584528,-0.42231641,-0.432044674,-0.206741347,0.285733983,-0.498401392,-0.498247742,-0.247167884,-0.794713152
-1.081956033,0.660912004,-0.247167884,-0.010960001,-1.35825016,0.722321455,-0.247167884,1.617064493,-1.183510634,0.454844884,-0.206741347,1.044868107,-0.778419274,-1.310278803,-0.247167884,-0.784669384
1.968365411,-3.106177636,0,2.719450343,1.355773861,-2.476204843,0,1.218498682,1.253042798,-1.525875129,-0.041348269,0.163594964,0.698522868,-0.82964944,0,-0.195853478
1.096918706,-1.74143341,0,0.71788009,0.769386189,-1.539685207,0,1.724686382,0.739968615,-0.917515265,0,-0.229567865,0.125551496,-0.059197751,0,0.833632754
0.365811554,-0.585554388,0.041194647,0.782270099,0.227076645,-0.750236735,0.041194647,0.591008343,0.357907668,-0.597925869,0.041348269,-0.271469572,-0.02891489,0.250533341,0.041194647,0.578772138
0.219796505,-0.28204714,0,0.257560032,0.223114566,-0.194429384,0,1.845076971,0.371814101,-0.972100516,0,3.41989254,-0.044133253,0.556212207,0,0.097926739
-0.145499095,0.36867873,-0.123583942,0.889130112,-0.06958401,0.356598697,-0.123583942,1.203905883,-0.158826102,-0.647487344,-0.124044808,2.87294153,-0.134682514,0.260575817,-0.123583942,-0.279342301
-0.453523774,0.638561845,-0.205973236,1.091890138,-0.511851063,0.556676309,-0.205973236,0.933027059,-0.185175133,-0.675021497,-0.165393078,2.939360194,-0.07000447,-0.232914963,-0.205973236,0.843676522
-0.451975911,0.48843998,-0.247167884,-0.727470092,-0.503926905,0.988222646,-0.247167884,1.581494546,-0.172732535,-0.873653842,-0.206741347,2.709346567,-0.388829178,0.30726452,-0.247167884,0.588815906
-0.538656223,0.456892632,-0.288362531,0.310990039,-0.532651977,0.971712441,-0.288362531,1.254068628,-0.466231462,-0.781873333,-0.206741347,3.189878912,-0.505249656,0.468648866,-0.288362531,0.132452192
-0.718208297,0.500307321,-0.288362531,-0.224680028,-0.882305437,0.723733512,-0.288362531,0.506187701,-0.620666059,-1.106196671,-0.206741347,2.556449911,-0.695479195,-0.209658703,-0.288362531,-0.32830567
-0.659905468,0.267114069,-0.288362531,-0.695960088,-1.586564954,0.65921337,-0.288362531,1.895239716,-0.620666059,-0.778395334,-0.248089616,2.678143167,-1.413785935,-1.625647776,-0.288362531,-0.421838261
-0.646490658,0.312012176,-0.288362531,-0.930230117,-1.860443656,0.896982041,-0.288362531,0.256286025,-0.655066183,-0.774241059,-0.206741347,1.786617479,-1.680868208,-1.961806437,-0.288362531,-0.40237846
-0.740394329,0.24080813,-0.288362531,-0.760350096,-1.592508073,1.037101542,-0.288362531,0.933027059,-0.73850478,-0.643429679,-0.206741347,1.445163141,-1.433569807,-2.643813865,-0.288362531,-1.108580906
1.113429242,-1.602882203,-0.082389295,2.097470264,1.022959236,-1.483746026,-0.082389295,1.695500785,0.773636821,-0.991809172,-0.041348269,2.138324363,-0.091310179,0.581758855,-0.082389295,1.333937953
0.65887356,-1.152714398,-0.082389295,0.664450084,0.790682363,-1.399565706,-0.082389295,0.134983387,0.238605112,-0.366349151,0,1.94664634,-0.116420478,0.582287407,-0.082389295,1.780257899
0.065526188,-0.499120587,0.041194647,1.134360143,0.623779791,-1.328854238,0.041194647,1.410941213,0.283252081,-0.627971909,0.165393078,1.389442785,-0.253385746,0.582287407,0.041194647,1.505309746
-0.168717035,-0.354536815,0.205973236,0.204130026,0.431123706,-1.109550927,0.205973236,1.211202282,0.373277936,-0.344128606,0.496179233,0.54695101,-0.33023848,0.582111223,0.205973236,0.632757391
-0.505119197,-0.082082443,0.288362531,0.139740018,0.20974255,-0.633796344,0.288362531,1.382667666,0.707032327,-0.813271928,0.661572311,2.044268403,-0.516663428,0.582111223,0.288362531,1.010026431
-0.785282348,0.189382985,0.329557178,0.246600031,0.260754315,-1.14995748,0.329557178,0.399477861,0.465499544,-0.727288082,0.744268849,2.301919327,-0.646780433,0.581935039,0.329557178,1.030113967
-0.75638891,0.175834437,0.370751825,0.010960001,0.185970077,-1.327116321,0.370751825,0.071139893,0.127353649,-0.54623895,0.868313658,2.065219257,-0.715263067,0.581758855,0.370751825,1.775236015
-1.045839237,0.353251186,0.411946473,-0.191800024,0.079984467,-1.45398421,0.411946473,1.347097719,0.188102803,-0.727384693,0.951010197,1.800436127,-0.837009972,0.576473342,0.411946473,2.305044783
-1.156769398,0.53581045,0.370751825,-0.064390008,-0.018076985,-1.560648822,0.370751825,1.560517398,-0.208596494,-0.474263708,0.909661927,1.42777839,-1.006694721,0.460544412,0.370751825,1.539835199
-0.981860912,0.400028289,0.247167884,-0.010960001,-0.159226044,-1.546311012,0.247167884,1.196609484,-0.32789905,-0.575222269,0.70292058,1.452295346,-1.062241746,0.335630109,0.247167884,0.858114438
-1.174827796,0.373227877,0.164778589,-0.256190032,-0.500955346,-1.146590267,0.164778589,1.588790946,-0.037327794,-1.263672704,0.620224041,2.009498901,-1.034848693,0.316778444,0.164778589,0.426860145
-1.83060563,0.225380586,0.164778589,-0.309620039,-0.55741497,-0.934347241,0.164778589,1.02605615,0.095881195,-1.403855356,0.661572311,2.375024433,-0.833966299,-0.270265925,0.164778589,0.980522862
1.810999369,-3.162844189,-0.329557178,2.172820274,1.475626746,-2.684537558,-0.329557178,1.489377505,0.920020326,-1.417960571,-0.248089616,0.372657738,-0.320346544,-1.050231537,-0.329557178,0.279342301
0.770835629,-1.499933019,-0.329557178,1.34945017,0.484116511,-1.768547057,-0.329557178,1.268661427,-0.096613113,-0.618504025,-0.248089616,0.727930724,-1.933493036,-0.092144119,-0.329557178,-0.010043768
0.054691149,-0.565973275,-0.329557178,0.193170024,-0.503431645,-0.876778765,-0.329557178,0.541757647,0.133208989,-0.913844045,-0.248089616,2.409793935,-2.075023813,-0.109938681,-0.329557178,0.043941486
-0.307508725,-0.179988007,-0.329557178,0.053430007,-1.341906585,-0.282085537,-0.329557178,1.681820037,0.305209607,-1.011324607,-0.248089616,1.372058034,-0.675695323,0.487148163,-0.329557178,0.765209583
-0.649586383,0.11076185,-0.329557178,-0.545260069,-0.951641817,-0.319885216,-0.329557178,0.81902082,0.412069565,-0.968525906,-0.248089616,0.226447525,-0.682543586,0.460192044,-0.329557178,0.220962899
-0.591799509,0.140924675,-0.329557178,-0.23564003,-0.037887379,-0.931740367,-0.329557178,1.467488307,0.429635586,-1.016831438,-0.248089616,0.748881578,-0.357631534,0.168784065,-0.329557178,0.122408424
-0.477257669,0.086038223,-0.329557178,-0.384970049,0.024515363,-0.85559791,-0.329557178,1.347097719,0.060749154,-0.485760425,-0.248089616,1.02035115,0.117181396,-1.075073451,-0.329557178,0.230378931
-0.427726062,0.033723028,-0.329557178,-0.545260069,-0.388036099,-0.144247051,-0.329557178,1.175632336,-0.307405359,-0.297851907,-0.248089616,1.215595276,-0.308932772,0.017970746,-0.329557178,-0.40237846
-0.41895484,0.06556706,-0.329557178,-0.780900098,-0.653000122,0.320211075,-0.329557178,0.92664271,-0.306673442,-0.203269676,-0.248089616,0.512181508,-0.247298401,-0.022199157,-0.329557178,-1.868768605
-0.445268506,0.184636048,-0.329557178,-0.32058004,-0.929850383,0.683870057,-0.329557178,0.235308877,-0.589193606,0.361905042,-0.248089616,0.337888236,-0.058590698,-0.64994198,-0.329557178,-1.829221268
-0.61501745,0.55796282,-0.329557178,-0.867210109,-1.027911835,0.861246138,-0.329557178,0.562734795,-0.550401977,0.226746165,-0.248089616,1.058686755,0.17348934,-0.931131299,-0.329557178,-1.191441993
-0.68931486,0.743587814,-0.329557178,-0.202760026,-0.859523483,0.812910341,-0.329557178,0.093029091,-0.49038474,0.109846779,-0.248089616,0.668644266,0.02891489,-0.469705969,-0.329557178,-0.632757391
0.462294996,-0.704722272,-0.082389295,1.712500216,0.600007318,-0.008472342,-0.082389295,2.36585747,0.941977851,-0.807185431,0.082696539,0.658391721,0.154466386,0.557974044,-0.082389295,1.274930815
