S7_T,S7_H,S7_R,S7_P,S8_T,S8_H,S8_R,S8_P,S9_T,S9_H,S9_R,S9_P,S4_T,S4_H,S4_R,S4_P
2.412,99.028,522.924,0,4.934,79.291,1024.768,0,0.844,99.696,726.518,0,14.258,59.763,389.81,0
2.088,99.617,478.598,0,3.412,83.885,1036.632,0,1.485,96.89,609.174,0,16.712,51.188,67.398,0
4.862,89.846,447.082,0,2.712,86.354,930.437,0,5.007,84.702,850.244,0,17.742,47.043,2.654,0
10.569,66.814,710.97,0,3.157,85.644,781.425,0,6.436,76.648,903.134,0,18.781,42.786,0,0
12.394,65.109,552.799,0,3.175,81.42,677.408,0,8.476,70.268,700.651,0,18.479,41.826,0,0
13.184,62.76,149.247,0,4.028,78.548,468.213,0,8.911,74.284,161.745,0,18.115,41.496,0,0
13.113,61.622,45.864,0,5.182,73.81,119.45,0,9.718,73.851,46.827,0,16.775,44.685,0,0
14.224,58.325,2.035,0,7.508,64.083,5.516,0,9.515,76.742,2.613,0,14.943,49.565,0,0
7.191,96.294,138.151,0,4.733,75.914,177.615,0,4.509,99.907,96.191,0,8.136,99.811,293.763,0
6.712,99.216,206.101,0,4.376,76.565,509.826,0,3.981,99.903,186.062,0,8.934,99.745,319.996,0
6.511,99.701,313.07,0,4.101,76.758,752.11,0,3.345,99.895,156.281,0,9.921,88.734,333.033,0
5.989,99.709,382.372,0,4.118,76.02,664.268,0,2.552,99.892,243.736,0,11.728,72.134,216.037,0
5.241,99.7,398.005,0,3.753,75.556,702.547,0,1.794,99.886,270.976,0,12.695,69.772,245.019,0
4.708,99.695,344.416,0.03,3.763,72.977,945.013,0.02,2.361,99.89,234.456,0.03,13.611,64.239,44.447,0.03
6.663,96.904,230.341,0.03,3.443,74.039,622.001,0.02,3.754,99.903,219.216,0.03,14.524,56.293,2.185,0.03
8.66,80.802,218.898,0.03,2.92,78.902,441.289,0.02,4.82,99.458,332.086,0.03,15.36,50.578,0,0.03
9.708,82.153,255.103,0.03,2.712,77.637,436.285,0.02,5.037,99.914,395.455,0.03,15.635,47.962,0,0.03
10.836,76.367,364.704,0.03,2.524,80.993,319.843,0.02,5.525,99.801,140.421,0.03,14.834,48.995,0,0.03
11.212,73.586,97.914,0.03,3.342,85.744,72.221,0.01,5.945,98.796,33.68,0.03,14.668,50.781,0,0.03
11.734,68.016,2.351,0.03,5.842,78.257,6.199,0.01,6.256,94.501,1.34,0.03,13.27,53.263,0,0.03
2.584,99.665,228.086,0.02,2.839,61.44,237.801,0.02,2.898,81.589,256.377,0.02,3.713,99.772,988.391,0.02
2.079,99.669,489.166,0.02,3.553,57.148,515.981,0.02,2.532,81.607,513.917,0.02,7.954,85.309,957.892,0.02
1.33,99.664,711.009,0.02,2.066,75.328,736.043,0.01,1.888,86.94,745.369,0.02,9.993,75.017,883.955,0.02
0.937,99.661,873.069,0.03,1.768,79.011,901.149,0.02,1.563,99.653,814.186,0.03,11.714,66.212,673.726,0.03
0.549,99.66,940.643,0.03,1.054,85.557,1000.447,0.02,1.634,99.887,960.418,0.03,14.144,56.891,393.599,0.03
0.75,98.78,1012.407,0,1.229,81.25,1030.009,0,1.725,99.888,1024.838,0,16.284,44.427,94.566,0
4.247,89.533,935.015,0,1.515,72.512,976.055,0,3.836,93.581,870.008,0,18.096,37.231,3.769,0
8.814,74.732,874.141,0,1.729,59.402,861.658,0,6.011,84.911,881.144,0,18.502,36.506,0,0
11.04,65.512,662.63,0,1.044,68.587,677.345,0,7.822,66.151,481.132,0,18.664,36.247,0,0
12.979,56.086,371.442,0,0.995,74.53,433.873,0,9.087,58.119,406.838,0,18.513,34.894,0,0
13.918,50.885,165.389,0,2.99,68.383,171.534,0,9.782,58.334,105.941,0,16.978,39.858,0,0
15.163,45.824,4.045,0,5.444,62.451,5.082,0,10.669,55.969,6.155,0,14.602,49.34,0,0
1.03,95.476,223.619,0,4.116,45.926,238.311,0,1.209,69.955,274.813,0,3.407,86.711,1004.327,0
0.626,91.727,495.569,0,5.374,34.712,504.576,0,0.325,74.443,521.286,0,7.501,72.17,959.453,0
0.121,90.779,708.205,0,6.054,29.632,735.651,0,0.442,76.993,757.117,0,9.611,71.327,869.558,0
-0.027,88.698,867.959,0,6.1,32.079,903.789,0,0.39,77.16,838.398,0,11.63,59.277,692.941,0
-0.465,89.343,973.143,0,3.429,58.141,1004.105,0,0.75,65.562,1021.587,0,14.18,46.613,430.736,0
-0.311,86.644,1001.394,0,2.266,64.753,1030.891,0,1.161,70.813,988.687,0,16.325,40.655,158.699,0
3.007,77.387,954.015,0,1.788,64.663,947.77,0,4.526,63.037,849.255,0,17.99,34.359,3.12,0
8.956,56.408,838.363,0,1.189,66.75,852.435,0,7.35,54.194,592.341,0,18.999,31.074,0,0
11.587,49.508,369.87,0,0.284,83.794,672.213,0,9.453,41.934,422.067,0,18.945,33.212,0,0
13.05,47.076,288.272,0,0.533,93.55,445.616,0,10.042,41.738,304.512,0,18.17,36.943,0,0
14.772,40.337,131.638,0,3.205,87.755,145.72,0,10.7,48.823,96.475,0,17.253,38.866,0,0
16.255,33.198,2.734,0,6.266,76.331,5.557,0,10.93,45.97,2.939,0,15.914,39.739,0,0
1.279,81.289,244.915,0,7.598,79.548,57.857,0,0.604,71.845,151.281,0,5.035,79.153,739.394,0
0.896,81.951,504.805,0,7.517,81.097,130.963,0,-0.329,80.985,179.922,0,7.56,72.772,784.031,0
0.378,84.264,730.439,0,6.171,91.126,327.49,0,-0.033,88.258,309.839,0,10.408,64.203,729.433,0
-0.304,88.998,864.388,0,5.3,96.942,901.476,0,0.293,96.459,298.265,0,12.39,57.515,679.526,0
-0.499,89.905,954.013,0,5.151,99.817,1039.167,0,0.106,99.705,586.814,0,14.228,53.977,354.735,0
-0.15,89.12,887.051,0,5.918,90.229,901.727,0,1.107,94.719,671.797,0,16.092,51.206,103.806,0
2.048,85.312,694.565,0,6.254,83.409,751.195,0,4.23,85.453,877.942,0,17.322,51.621,4.054,0
9.326,64.463,332.014,0,6.17,82.667,549.272,0,6.171,79.413,834.659,0,18.641,43.201,0,0
12.594,58.169,185.941,0,6.332,79.076,367.841,0,7.646,77.527,609.656,0,18.958,41.977,0,0
13.739,55.973,102.978,0,6.036,81.373,387.808,0,8.321,77.29,413.175,0,18.838,41.833,0,0
15.189,51.985,71.029,0,7.207,76.672,186.624,0,9.694,74.23,115.226,0,17.386,45.58,0,0
15.688,50.767,5.174,0,9.044,70.935,8.413,0,10.192,75.605,3.03,0,15.957,49.676,0,0
6.103,88.148,92.872,0,6.384,79.792,158.224,0,4.954,99.908,85.355,0,9.659,99.827,983.075,0
5.392,95.514,242.416,0,6.519,78.793,405.46,0,5.138,99.909,163.705,0,10.496,97.365,601.686,0
6.546,96.786,248.306,0,6.069,85.709,798.516,0,4.749,99.907,266.751,0,11.254,91.432,759.388,0
6.997,96.034,249.733,0,5.647,96.805,1019.946,0,4.777,99.907,320.26,0,12.594,79.169,724.01,0
8.181,83.298,233.141,0,6.032,93.434,719.485,0,4.61,99.906,428.044,0,14.298,67.348,419.288,0
8.221,82.502,616.736,0,5.882,92.793,693.104,0,4.687,99.907,441.413,0,17.394,52.294,74.646,0
8.76,85.535,618.655,0,5.822,86.515,658.945,0,5.161,99.836,505.743,0,18.716,46.607,3.065,0
10.44,79.56,210.108,0,5.928,83.402,533.851,0,6.179,99.382,609.083,0,18.27,45.4,0,0
10.167,82.807,188.639,0,4.485,87.623,658.113,0,6.434,99.807,622.759,0,18.679,45.266,0,0
11.329,76.957,135.862,0,5.828,86.172,366.281,0,7.324,95.388,223.637,0,18.819,45.44,0,0
12.156,70.846,59.435,0,7.812,75.196,101.09,0,8.162,91.644,85.769,0,17.769,48.072,0,0
14.502,58.62,5.961,0,10.559,63.935,4.661,0,8.99,86.915,3.055,0,15.831,52.23,0,0
7.892,82.765,78.075,0,7.547,89.39,125.577,0,5.238,99.909,139.514,0,10.069,99.83,705.714,0
8.694,78.986,179.938,0,7.356,84.759,542.856,0,5.511,99.861,307.836,0,10.592,99.836,459.767,0
8.137,84.903,480.005,0,6.027,88.94,803.992,0,5.698,95.454,589.465,0,11.753,89.051,429.027,0
7.17,99.059,665.648,0,5.685,90.204,787.341,0,6.048,88.907,233.369,0,13.891,72.765,534.591,0
6.992,99.713,502.197,0,6.259,94.131,491.88,0,5.453,99.906,365.195,0,14.929,67.693,191.977,0
6.983,99.714,796.907,0.16,6.152,99.494,360.262,0.14,5.488,99.596,691.89,0.16,15.646,65.592,39.011,0.16
7.915,98.012,584.361,0.25,6.029,99.813,390.382,0.24,7.06,88.304,655.687,0.25,16.874,58.942,1.705,0.25
9.381,86.779,479.039,0.36,6.3,95.462,513.854,0.39,9.287,72.493,517.052,0.36,17.218,55.329,0,0.36
11.897,75.331,384.987,0.43,6.307,91.895,327.498,0.49,9.912,76.72,400.679,0.43,17.102,57.638,0,0.43
13.556,68.07,117.783,0.41,6.726,86.136,106.761,0.46,9.022,86.956,289.831,0.41,17.516,55.344,0,0.41
13.967,67.733,34.605,0.36,8.069,82.439,46.997,0.39,8.573,98.535,37.362,0.36,15.78,62.183,0,0.36
15.495,62.283,1.859,0.34,10.574,70.817,2.249,0.32,10.563,80.444,2.782,0.34,14.528,68.899,0,0.34
8.821,97.072,61.56,0.16,7.317,87.185,150.37,0.14,5.909,99.912,97.696,0.16,10.341,0,757.817,0.16
8.528,96.757,121.188,0.2,6.834,93.634,520.215,0.21,5.821,99.912,136.827,0.2,10.581,0,716.967,0.2
8.024,99.721,345.399,0.18,6.499,95.912,792.538,0.21,5.088,99.908,256.189,0.18,11.263,99.696,836.389,0.18
7.984,99.722,439.001,0.17,6.137,99.826,1075.424,0.19,5.706,99.911,598.541,0.17,13.172,88.072,450.441,0.17
8.221,99.724,544.464,0.15,6.031,99.825,797.999,0.16,5.702,99.912,544.042,0.15,14.633,76.489,189.61,0.15
8.36,99.725,570.101,0.12,5.44,99.819,599.768,0.27,5.708,99.912,446.561,0.12,15.878,69.675,47.59,0.12
8.926,99.442,497.419,0.15,5.062,99.815,758.694,0.29,6.37,99.917,286.207,0.15,16.875,63.907,1.568,0.15
9.426,99.494,353.553,0.2,5.23,99.817,731.035,0.38,7.104,99.92,211.917,0.2,17.595,58.636,0,0.2
11.17,85.557,293.321,0.24,4.636,99.81,264.92,0.44,8.073,98.854,252.363,0.24,18.466,52.103,0,0.24
13.172,73.557,88.704,0.25,5.588,97.381,159.55,0.45,9.656,95.908,123.99,0.25,17.467,52.387,0,0.25
13.466,72.138,15.324,0.22,8.422,85.919,54.295,0.41,10.207,92.595,46.962,0.22,15.824,56.008,0,0.22
14.537,65.997,0.979,0.18,9.148,79.226,2.498,0.35,9.913,93.445,1.648,0.18,14.729,58.384,0,0.18
8.321,99.723,84.098,0.09,7.918,80.578,285.88,0.15,5.552,99.912,63.931,0.09,9.753,99.824,652.982,0.09
7.989,99.722,194.556,0.16,8.057,78.667,194.689,0.26,5.212,99.91,135.254,0.16,10.575,99.614,687.996,0.16
7.785,99.719,275.735,0.24,8.13,76.061,358.188,0.34,4.415,99.903,318.506,0.24,11.266,95.201,686.52,0.24
7.599,99.719,293.726,0.21,7.633,79.083,491.289,0.27,5.139,99.909,268.165,0.21,12.235,90.847,444.338,0.21
7.143,99.713,486.179,0.14,7.627,78.426,510.932,0.2,5.233,99.909,402.119,0.14,13.482,79.1,234.599,0.14
7.269,99.715,426.748,0.05,7.559,79.836,566.617,0.07,5.4,99.912,329.791,0.05,14.688,72.75,151.507,0.05
7.853,99.559,523.566,0.06,7.349,81.752,590.434,0.1,6.048,99.915,180.381,0.06,16.274,62.453,3.633,0.06
10.076,86.418,552.788,0.1,6.987,86.492,710.12,0.16,6.472,99.918,206.366,0.1,17.347,50.938,0,0.1
11.016,85.963,245.297,0.13,6.791,89.641,431.08,0.18,7.637,98.537,171.627,0.13,17.707,48.814,0,0.13
11.538,84.35,150.346,0.16,7.364,82.655,215.684,0.18,8.251,97.111,217.972,0.16,17.685,48.234,0,0.16
12.039,81.431,79.11,0.16,7.309,82.034,119.212,0.17,8.183,99.927,128.063,0.16,16.565,51.196,0,0.16
12.636,78.624,3.894,0.15,7.693,75.712,5.033,0.14,8.407,97.3,3.454,0.15,15.941,51.046,0,0.15
6.765,99.709,54.702,0.02,6.801,77.806,77.591,0.03,5.962,99.914,75.061,0.02,10.054,98.271,553.564,0.02
6.787,99.711,95.904,0.02,7.174,77.493,167.948,0.02,6.179,99.16,140.321,0.02,10.925,99.435,729.417,0.02
7.008,99.713,139.657,0.02,7.331,74.749,270.93,0.02,6.048,99.878,130.619,0.02,12.286,85.357,709.063,0.02
7.204,99.715,185.104,0.02,6.213,83.483,684.617,0.03,5.839,99.914,193.943,0.02,12.778,79.727,565.89,0.02
7.308,99.716,291.705,0.02,5.339,92.146,636.505,0.03,5.939,99.822,216.388,0.02,13.912,69.093,208.168,0.02
7.437,99.719,200.855,0,5.04,87.688,442.283,0,5.843,98.022,223.191,0,14.98,63.988,51.606,0
8.302,96.44,259.073,0,4.148,87.773,868.199,0,6.063,99.27,284.017,0,16.274,59.548,2.483,0
9.484,82.487,315.909,0,3.735,91.582,916.771,0,5.939,99.916,396.44,0,17.592,51.461,0,0
10.163,81.411,300.88,0,3.666,93.569,498.11,0,6.198,99.916,183.999,0,17.874,48.797,0,0
10.866,77.278,200.851,0,5.474,89.078,343.267,0,6.516,99.919,63.471,0,17.915,48.09,0,0
12.067,70.658,33.488,0,5.43,97.34,62.305,0,6.984,99.921,35.156,0,16.438,51.866,0,0
12.282,67.591,4.88,0,6.03,97.3,3.237,0,7.029,99.922,1.743,0,15.119,55.931,0,0
7.805,89.584,32.309,0,7.262,77.472,39.05,0,5.348,99.775,24.219,0,9.12,99.508,479.887,0
7.107,87.842,85.073,0,7.538,76.222,68.551,0,5.416,99.913,102.535,0,9.956,99.829,950.866,0
5.95,93.643,143.994,0,7.421,78.717,134.078,0,5.245,99.911,278.372,0,10.213,99.834,509.881,0
4.933,97.035,265.141,0,6.455,88.935,380.918,0,4.976,97.242,565.981,0,10.85,98.347,231.309,0
5.112,96.992,487.262,0,6.105,95.091,428.419,0,5.37,94.79,388.692,0,12.284,78.259,160.203,0
6.525,99.707,326.852,0.01,5.958,97.194,418.088,0.01,4.773,99.909,302.401,0.01,14.141,65.293,59.1,0.01
7.096,99.715,435.262,0.02,6.27,91.631,444.805,0.01,5.059,99.911,574.497,0.02,14.488,64.669,4.403,0.02
8.109,96.925,319.677,0.03,6.523,86.517,682.534,0.02,5.697,99.915,354.981,0.03,16.843,56.315,0,0.03
9.189,86.804,197.876,0.04,6.335,84.548,738.135,0.03,6.409,99.919,306.157,0.04,16.833,58.797,0,0.04
10.265,81.843,81.858,0.05,6.778,82.083,192.664,0.04,8.162,94.551,95.07,0.05,16.669,55.681,0,0.05
12.421,71.553,42.635,0.05,7.937,75.829,140.184,0.04,8.78,86.89,85.382,0.05,16.006,56.426,0,0.05
12.313,67.995,5.468,0.04,9.456,71.269,10.495,0.04,8.647,91.087,2.983,0.04,15.004,60.143,0,0.04
8.106,86.379,82.77,0.01,7.513,83.056,113.659,0,5.308,99.912,98.861,0.01,9.753,99.827,502.696,0.01
8.636,82.278,158.625,0.01,7.541,77.742,300.598,0,5.122,99.911,202.023,0.01,10.364,99.834,306.926,0.01
8.567,83.795,404.168,0.01,7.433,77.162,633.111,0,5.051,99.91,289.117,0.01,11.173,94.702,374.106,0.01
8.653,83.641,479.129,0.01,7.208,76.005,850.426,0.01,5.265,99.911,194.547,0.01,12.178,84.295,202.94,0.01
8.303,88.258,239.984,0.01,6.197,85.527,709.454,0.01,5.093,99.912,181.432,0.01,13.908,71.746,332.939,0.01
7.543,99.243,287.417,0,5.515,89.7,848.934,0,5.173,99.912,204.38,0,14.465,69.364,90.106,0
8.061,99.617,392.665,0,6.267,84.639,590.75,0,5.712,99.915,371.232,0,14.94,66.572,4.377,0
9.66,86.638,284.026,0,6.395,79.824,328.269,0,6.691,99.92,161.239,0,14.721,67.43,0,0
11.761,75.115,180.833,0,6.774,77.109,217.278,0,7.677,98.734,275.433,0,16.074,59.668,0,0
12.725,74.153,87.538,0,6.341,79.596,213.258,0,7.539,98.363,139.241,0,15.593,57.232,0,0
12.246,76.052,60.823,0,7.63,74.693,86.585,0,7.699,98.818,79.533,0,15.622,58.582,0,0
12.53,75.291,2.982,0,8.892,65.028,5.901,0,7.204,99.924,3.729,0,14.677,62.716,0,0
5.465,97.489,91.831,0,7.244,78,208.894,0,3.079,99.862,116.426,0,9.28,99.822,517.31,0
3.947,99.456,375.953,0,6.562,81.14,215.989,0,3.131,99.893,277.42,0,10.066,99.508,533.464,0
3.871,99.585,528.314,0,6.597,82.946,299.537,0,3.659,99.898,575.15,0,11.395,87.12,827.086,0
5.69,98.876,712.296,0,5.979,87.365,292.062,0,4.577,99.907,973.717,0,13.549,69.825,697.007,0
6.33,98.324,615.104,0,5.548,92.448,442.819,0,5.055,99.911,624.606,0,15.862,59.959,380.085,0
6.874,96.071,508.787,0,4.656,89.879,804.399,0,5.402,96.967,490.379,0,16.93,55.059,162.367,0
8.315,89.539,377.989,0,4.543,87.22,1163.05,0,6.241,96.412,643.391,0,18.126,46.928,3.544,0
11.079,75.308,402.534,0,4.845,87.448,1022.968,0,7.763,80.599,763.773,0,18.686,45.575,0,0
12.954,67.355,584.883,0,3.823,97.122,565.893,0,8.62,85.486,725.618,0,19.553,44.509,0,0
14.12,62.624,253.165,0,4.731,93.2,453.295,0,10.147,78.16,325.979,0,19.423,45.648,0,0
14.602,59.195,91.788,0,6.107,90.431,172.965,0,9.564,83.592,80.363,0,18.34,46.563,0,0
14.651,57.185,3.842,0,8.622,81.771,9.342,0,9.489,83.385,3.443,0,17.25,48.08,0,0
4.385,93.681,241.485,0,6.722,85.413,238.379,0,2.128,99.888,266.368,0,7.507,95.53,952.729,0
3.353,95.77,482.715,0,7.17,79.98,498.14,0,1.751,99.884,336.581,0,10.483,76.851,1046.382,0
2.9,95.32,590.935,0,7.157,78.769,700.457,0,1.721,99.884,452.817,0,12.881,70.79,737.029,0
2.414,96.243,585.905,0,5.992,85.045,879.649,0,1.779,97.935,608.656,0,14.452,62.969,651.223,0
1.906,98.367,557.401,0,4.34,98.497,1057.846,0,1.249,99.859,1028.057,0,16.607,54.388,268.317,0
2.423,95.544,732.672,0,5.572,98.131,930.039,0,2.189,99.176,1000.976,0,18.634,49.396,95.006,0
4.987,87.832,231.223,0,5.389,97.612,983.233,0,6.11,92.813,771.458,0,20.196,44.952,2.704,0
10.696,69.284,289.379,0,5.441,98.72,798.112,0,8.541,81.755,819.327,0,20.386,42.021,0,0
13.544,62.718,327.646,0.01,5.177,99.703,647.867,0.01,9.497,77.429,658.906,0.01,20.195,41.666,0,0.01
14.854,58.334,119.054,0.01,5.293,99.818,386.056,0.01,10.249,77.333,429.631,0.01,19.513,43.738,0,0.01
15.39,56.277,66.313,0.01,6.878,92.465,150.363,0.01,11.79,72.085,111.473,0.01,17.747,48.1,0,0.01
16.619,54.17,2.831,0.01,10.173,66.925,6.086,0.01,12.24,72.649,3.356,0.01,16.664,49.388,0,0.01
6.545,91.598,150.742,0,6.816,99.831,253.502,0,5.659,99.913,205.079,0,9.364,99.824,874.351,0
6.732,95.836,218.5,0,5.68,99.822,513.29,0,5.446,99.913,436.808,0,10.264,99.805,911.493,0
6.462,99.707,219,0,4.843,99.811,745.791,0,5.374,99.912,439.226,0,12.114,87.378,669.385,0
6.578,99.711,330.074,0,5.738,99.822,533.39,0,5.373,99.911,653.224,0,14.18,68.804,203.717,0
6.475,99.71,426.493,0,5.932,99.823,987.213,0,4.454,99.906,743.338,0,16.499,58.825,145.048,0
5.205,99.697,252.399,0.2,6.061,99.825,770.644,0.19,4.001,99.902,655.004,0.2,18.079,50.265,41.935,0.2
6.926,93.712,210.134,0.34,6.222,99.827,797.328,0.34,6.513,96.42,935.157,0.34,18.409,50.556,1.015,0.34
10.277,81.428,442.462,0.48,6.181,99.827,502.832,0.53,7.997,94.536,424.741,0.48,18.516,49.413,0,0.48
11.357,73.152,107.056,0.53,6.111,99.826,374.176,0.63,8.198,94.017,274.398,0.53,18.645,48.769,0,0.53
12.242,72.637,66.368,0.56,5.871,99.825,281.464,0.64,8.861,90.222,149.898,0.56,16.562,55.626,0,0.56
14.053,64.307,40.955,0.58,6.141,99.829,46.762,0.63,9.696,85.946,31.235,0.58,15.405,63.69,0,0.58
13.652,63.644,1.005,0.65,6.745,99.834,1.801,0.69,9.103,98.902,2.476,0.65,14.667,72.058,0,0.65
8.848,99.402,108.015,0.07,6.368,99.829,75.913,0.07,5.892,99.915,113.324,0.07,10.319,0,863.752,0.07
8.779,97.747,244.831,0.07,6.494,99.83,175.758,0.07,5.642,99.912,398.295,0.07,10.734,99.77,837.002,0.07
8.289,98.064,262.226,0.07,5.976,99.826,292.676,0.08,5.904,99.914,370.754,0.07,11.406,99.719,859.706,0.07
8.014,99.723,193.376,0.07,5.601,99.822,477.213,0.09,5.634,99.914,574.213,0.07,13.052,88.689,707.503,0.07
7.884,99.72,358.806,0.08,5.499,99.822,475.912,0.09,5.702,99.913,715.385,0.08,14.751,72.351,442.417,0.08
7.793,99.722,585.495,0.06,5.425,99.821,304.08,0.07,5.663,99.913,910.635,0.06,15.502,68.18,129.39,0.06
8.597,99.626,792.792,0.09,5.518,99.822,712.071,0.09,6.039,99.916,637.701,0.09,16.196,70.815,1.35,0.09
10.698,87.744,586.061,0.13,5.576,99.823,757.661,0.13,7.401,99.521,601.139,0.13,18.401,51.835,0,0.13
11.303,83.799,412.127,0.17,5.581,99.823,244.976,0.18,8.217,98.512,371.976,0.17,18.667,48.431,0,0.17
10.845,88.794,125.561,0.2,5.508,99.823,138.438,0.23,9.095,95.697,308.073,0.2,18.996,45.839,0,0.2
11.176,93.185,38.745,0.2,6.018,99.829,61.808,0.24,8.595,99.862,51.29,0.2,18.536,46.42,0,0.2
13.513,75.133,2.968,0.21,7.851,86.077,2.814,0.24,10.119,93.379,1.256,0.21,17.107,51.371,0,0.21
7.532,99.719,77.679,0.19,7.038,83.183,147.987,0.2,5.618,99.913,215.929,0.19,9.773,0,567.115,0.19
7.583,99.721,301.353,0.24,7.236,87.37,291.028,0.25,5.498,99.914,318.107,0.24,10.526,99.838,506.405,0.24
7.639,99.722,298.219,0.29,7.07,85.427,309.632,0.3,5.439,99.912,400.636,0.29,11.954,92.559,709.807,0.29
7.64,99.721,378.985,0.34,7.142,84.87,744.059,0.36,5.3,99.912,344.312,0.34,12.124,94.552,282.065,0.34
7.661,99.721,501.655,0.38,6.926,87.392,1084.223,0.42,5.286,99.912,597.99,0.38,13.318,87.768,294.221,0.38
7.607,99.721,616.503,0.25,6.849,85.931,1057.765,0.19,5.483,99.911,535.33,0.25,13.912,80.663,76.636,0.25
8.196,99.248,590.879,0.28,6.261,86.802,704.607,0.24,6.704,99.92,673.996,0.28,14.953,73.849,1.802,0.28
10.19,87.906,580.182,0.32,6.851,85.287,872.273,0.28,7.636,99.921,804.329,0.32,15.315,69.946,0,0.32
10.619,87.808,435.108,0.31,6.513,84.84,680.84,0.28,8.449,96.733,410.1,0.31,16.995,58.266,0,0.31
11.424,87.949,149.98,0.3,6.678,84.242,411.564,0.26,8.773,92.267,143.025,0.3,15.076,67.778,0,0.3
11.962,86.724,50.754,0.29,7.366,83.952,84.66,0.24,8.68,98.516,55.161,0.29,15.587,60.225,0,0.29
12.691,80.51,3.455,0.27,7.257,82.683,4.359,0.22,8.915,99.647,4.693,0.27,14.412,67.484,0,0.27
7.617,99.593,84.965,0.1,7.445,81.444,50.241,0.08,5.409,99.912,177.709,0.1,9.938,0,495.192,0.1
7.247,99.716,276.665,0.09,7.439,81.375,82.556,0.06,5.47,99.913,265.417,0.09,10.661,99.733,480.659,0.09
7.434,99.718,452.639,0.07,7.419,81.105,97.768,0.05,5.759,99.914,463.646,0.07,12.324,92.777,421.277,0.07
7.589,99.722,844.41,0.06,7.636,78.992,113.103,0.04,5.892,99.916,499.573,0.06,14.437,69.659,286.61,0.06
7.797,99.723,768.363,0.08,7.194,83.42,185.842,0.06,5.776,99.915,619.718,0.08,16.12,54.411,295.953,0.08
7.983,99.724,666.809,0.18,7.188,81.285,271.107,0.19,6.082,99.882,401.239,0.18,16.585,53.762,113.11,0.18
8.664,98.529,387.42,0.28,7.246,79.063,422.736,0.36,6.721,95.005,324.317,0.28,16.325,55.741,4.209,0.28
10.295,87.205,560.286,0.44,7.248,80.369,571.818,0.6,6.962,99.493,394.488,0.44,15.907,58.747,0,0.44
11.385,74.457,221.015,0.59,7.037,81.32,599.6,0.77,7.733,99.525,191.333,0.59,15.94,56.636,0,0.59
13.172,63.895,140.674,0.65,7.032,80.553,366.578,0.78,8.411,92.582,123.498,0.65,15.303,57.554,0,0.65
13.237,62.783,79.081,0.64,7.404,79.756,152.527,0.7,8.619,96.681,66.689,0.64,14.98,57.666,0,0.64
13.799,61.492,8.722,0.58,8.164,77.855,8.053,0.61,7.716,99.416,3.665,0.58,14.169,61.232,0,0.58
7.568,99.72,80.91,0.24,6.177,79.125,50.455,0.34,6.033,99.917,50.778,0.24,10.3,99.831,740.589,0.24
7.695,98.55,155.739,0.22,5.791,79.703,116.592,0.31,5.639,99.915,95.704,0.22,10.985,93.835,503.436,0.22
7.908,98.938,200.419,0.23,5.705,75.764,267.51,0.34,5.531,99.913,197.827,0.23,12.378,81.323,717.539,0.23
8.329,92.587,276.734,0.28,5.722,73.134,801.561,0.41,5.461,99.913,293.895,0.28,14.134,70.592,526.009,0.28
8.655,86.65,316.333,0.33,5.586,73.152,1074.67,0.48,5.218,99.913,431.78,0.33,15.274,66.794,438.538,0.33
8.499,88.846,424.263,0.01,5.359,77.649,1022.129,0.01,5.059,99.912,509.871,0.01,16.364,62.386,70.503,0.01
9.452,83.855,379.102,0.01,5.331,82.575,931.674,0.01,5.357,99.914,493.311,0.01,16.728,60.67,4.798,0.01
10.53,78.956,317.796,0.01,5.325,82.632,883.102,0.01,5.676,99.915,369.331,0.01,17.302,53.367,0,0.01
11.341,74.686,211.359,0.01,5.07,80.714,648.363,0.01,6.27,99.919,459.17,0.01,17.868,49.717,0,0.01
12.099,73.413,219.644,0.01,5.1,84.125,446.571,0.01,6.929,99.923,296.608,0.01,17.808,49.793,0,0.01
12.988,71.647,93.208,0.01,6.283,81.565,187.096,0.01,7.634,99.926,89.107,0.01,17.526,49.854,0,0.01
13.398,73.826,6.952,0.01,7.213,80.621,9.95,0.01,8.177,99.929,3.005,0.01,15.528,55.456,0,0.01
7.216,99.717,53.158,0,7.171,81.348,173.191,0,4.836,99.91,75.032,0,7.905,99.25,681.267,0
6.995,99.715,349.25,0,6.875,81.222,255.387,0,4.188,99.905,273.335,0,8.225,99.816,550.701,0
6.825,99.714,550.808,0,7.007,81.155,284.792,0,3.855,99.902,243.78,0,9.876,91.77,339.552,0
6.556,99.712,599.359,0,6.744,83.342,490.382,0,3.751,99.901,408.156,0,12.094,73.016,459.884,0
6.203,99.709,936.536,0,6.862,79.366,603.603,0,3.983,99.904,544.659,0,14.568,62.425,144.877,0
5.988,99.707,643.382,0.02,6.804,81.794,582.312,0.02,4.279,99.908,406.737,0.02,16.443,54.798,45.094,0.02
6.308,99.712,271.208,0.02,6.742,82.473,741.229,0.02,4.794,99.911,390.994,0.02,16.933,51.006,2.901,0.02
8.835,86.762,222.662,0.02,6.442,82.7,555.004,0.02,6.65,99.347,416.097,0.02,17.198,49.777,0,0.02
11.759,73.231,320.99,0.02,6.439,80.428,514.796,0.02,6.719,99.263,233.367,0.02,16.468,52.916,0,0.02
12.345,69.254,148.219,0.03,6.167,83.401,474.355,0.02,7.473,94.712,141.988,0.03,16.356,55.178,0,0.03
