S6_T,S6_H,S6_P,S6_V,S2_T,S2-H,S2_P,S2_V,S3_T,S3_H,S3_P,S3_V,S5_T,S5_H,S5_P,S5_V
-0.314441903,0.431414773,1.281796352,0.777939969,0.522813719,0.671709808,0.90628224,3.457717742,0.120127564,-1.456466631,0.90628224,2.345306628,-0.103907897,-0.585487748,0.90628224,1.028790859
-0.388004,0.592361679,1.653930777,1.305788284,0.551216739,0.672924473,1.235839418,3.224632866,-0.035159287,-0.972218971,1.235839418,1.671741057,-0.336370309,-0.040303343,1.235839418,0.599082482
-0.429352629,0.611430282,2.026065201,2.376977317,0.55385888,0.676811402,1.524201948,3.745130671,-0.176382424,-0.428046528,1.524201948,1.354231985,-0.361577076,0.061271974,1.524201948,0.771593145
-0.426467841,0.630400083,2.191458279,1.521575331,0.512245154,0.681427129,1.730175185,3.867806921,-0.243771057,-0.259356535,1.730175185,-0.20693882,-0.415351514,0.285663557,1.730175185,0.624174942
-0.345212976,0.486249355,2.191458279,2.403535723,0.364945774,0.683613526,1.812564479,3.31926883,-0.289478131,-0.125131951,1.812564479,-0.856158648,-0.385663543,0.170199927,1.812564479,1.469477188
-0.369733675,0.569439836,1.943368663,3.068602468,0.316726694,0.681912995,1.64778589,2.607746578,-0.283032261,-0.171201292,1.64778589,-0.681680819,-0.355975572,0.081015165,1.64778589,1.543186289
-0.394254374,0.578727135,1.695279046,1.46956512,0.394669864,0.684342325,1.400618007,2.416722132,-0.389682099,0.074732785,1.400618007,-0.887605233,-0.505535726,0.461309881,1.400618007,0.023524181
-0.191357611,0.03117173,1.571234238,-0.41497509,1.085589826,0.682155928,1.235839418,2.388681846,-0.493987984,0.472557132,1.235839418,-0.959628058,-0.522900388,0.578679751,1.235839418,0
0.035098255,-1.04052323,1.612582507,3.388409938,6.313727019,0.676325536,1.19464477,0.129686322,-0.471720436,0.393927505,1.19464477,-0.721242653,-0.556509412,0.708440175,1.19464477,-0.588104531
0.284632426,-0.927988837,0.330786155,1.020285422,-0.229529424,0.66782288,0.617919709,2.15559697,-0.553758772,0.447444146,0.617919709,1.59261739,0.000840226,-0.445787648,0.617919709,2.253616562
-0.05817656,-0.082153071,0.289437886,-0.587604728,-0.166520958,0.671709808,0.45314112,3.429677456,-0.605911715,0.575087395,0.45314112,1.434370057,-0.244505645,-0.019198552,0.45314112,1.151116602
-0.248091777,0.518754899,0.289437886,0.432680694,-0.190148307,0.674382071,0.329557178,2.607746578,-0.375032396,-0.166005502,0.329557178,-0.143031243,-0.307242489,0.027095828,0.329557178,1.089953731
0.154816962,-1.067001911,0.413482694,1.763920784,-0.397325216,0.678997799,0.370751825,3.950175261,-0.324637418,-0.271653239,0.370751825,-0.44430982,-0.22321993,-0.263333327,0.370751825,0.697884043
0.478874825,-2.308535872,0.620224041,2.947983042,0.164975306,0.677783134,0.45314112,2.457030042,-0.242599081,-0.706540891,0.45314112,-0.880504392,-0.560430464,0.02341951,0.45314112,1.163662832
0.528877819,-2.388762323,0.909661927,2.541860753,-0.0624338,0.669766344,0.617919709,1.964572523,-0.827415224,-0.887181202,0.617919709,-0.642118986,-1.020313934,0.150865215,0.617919709,0.010977951
0.421659861,-2.227420212,1.075055005,2.827363616,-0.369463835,0.408370411,0.741503651,3.375349402,-1.05888053,-1.044440457,0.741503651,-0.32562432,-1.205163563,-0.173331605,0.741503651,0.47675674
0.236071826,-2.177328081,1.199099813,1.097747439,-0.545760717,0.287146833,0.782698298,1.526443058,-1.370040221,-0.553611462,0.782698298,-0.483871653,-0.701028212,-1.085058573,0.782698298,1.849000645
-0.5091651,-0.284991621,1.323144621,2.170043072,-0.766848499,0.304152145,0.90628224,0.169994233,-0.959848538,-1.094320044,0.90628224,-0.531548734,-0.722874077,-0.957340548,0.90628224,0.856280197
-0.559168094,-0.249126841,1.488537699,0.362964879,-0.499477006,0.369501128,1.071060829,1.882204184,-1.091695865,-0.500787593,1.071060829,-0.650234234,-0.821460546,-0.41855566,1.071060829,-0.625743221
-0.097121199,-1.21125144,1.653930777,0.795645573,-0.237224661,0.599801633,1.235839418,0.70451218,-0.677988253,-0.826390455,1.235839418,-0.412863234,-0.816419192,-0.415968621,1.235839418,-0.53948789
-0.73946735,0.063084469,1.736627315,0.725929758,-0.664353231,0.660049023,1.359423359,-0.678224413,-0.784638091,-0.376435011,1.359423359,-0.832827311,-0.724554529,-0.53374697,1.359423359,-0.503417478
0.962076832,-2.56778982,-0.165393078,2.809658012,0.411896625,0.264796995,-0.205973236,3.375349402,0.309401727,-2.145428432,-0.205973236,1.902011215,0.526821441,-1.961247796,-0.205973236,2.63314002
0.823607003,-2.221096945,-0.165393078,2.930277438,-0.035985965,0.077252701,-0.205973236,3.648742188,-0.069146598,-1.531805592,-0.205973236,1.354231985,-0.155441733,-1.240825546,-0.205973236,1.960348436
0.861109249,-2.259530553,-0.165393078,0.388416685,-0.163918449,0.329417179,-0.205973236,1.635099165,-0.424841386,-0.837648001,-0.205973236,0.158247333,-0.393505648,-1.086692492,-0.205973236,1.640419572
0.609171088,-1.854051054,-0.165393078,0.769087167,-0.083531299,0.528379325,-0.164778589,2.223945167,-0.699669814,-0.417135369,-0.164778589,-0.008115248,-0.292118428,-1.157767982,-0.164778589,-0.294836405
0.514453878,-1.726202499,-0.124044808,-0.977128013,-0.361867679,0.530808655,-0.164778589,0.841208574,-0.95633261,-0.438264916,-0.164778589,-0.515318238,-0.532983095,-0.542733526,-0.164778589,-0.134871972
0.154336164,-1.122330498,-0.124044808,-0.769087167,-0.581944843,0.616564012,-0.123583942,1.060273306,-0.867262416,-0.553091883,-0.123583942,-0.8480434,-0.695986859,-0.020287831,-0.123583942,-0.355999276
-0.145681799,-0.577640323,-0.082696539,0.034304607,-0.442849311,0.668551679,-0.082389295,2.430742274,-1.060638495,-0.25502671,-0.082389295,-0.500102149,-0.832663554,0.190079278,-0.082389295,-0.343453046
-0.364444897,-0.257821333,-0.082696539,1.106600241,-0.569123852,0.669280478,-0.123583942,1.759527933,-1.020205315,-0.295034295,-0.123583942,-0.872389144,-0.98558461,0.34897793,-0.123583942,0.061162871
-0.551956124,0.110311369,-0.124044808,1.045737228,-0.747666553,0.674625004,-0.123583942,2.374661703,-0.825657259,-0.820155507,-0.123583942,-0.943397562,-0.92788912,0.293969313,-0.123583942,-0.319928865
-0.550994528,-0.016549175,-0.124044808,-0.856508586,2.026192146,0.673896205,-0.123583942,3.484005509,-1.082320055,-0.634838984,-0.123583942,-0.737473148,-1.064565815,0.478329874,-0.123583942,-0.53948789
-0.26924689,-1.568516027,-0.124044808,1.633341956,-0.551573428,0.286660967,-0.123583942,3.950175261,-0.694395921,-1.255389545,-0.123583942,0.039561833,-0.844986862,0.031452946,-0.123583942,0.305814356
-0.209627935,-1.408063126,-0.124044808,2.628175572,-0.568760557,0.574050733,-0.123583942,4.155219851,-0.788740008,-1.343717981,-0.123583942,-0.167376987,-0.745280093,-0.566016876,-0.123583942,0.980174218
0.811587053,-2.798391465,-0.206741347,2.170043072,0.942253658,-1.536065503,-0.288362531,3.895847207,0.602395786,-3.401250959,-0.288362531,2.503553961,0.448400387,-2.363736583,-0.288362531,2.09365213
0.475028441,-1.997312573,-0.206741347,2.083728254,0.502337124,-0.311197202,-0.288362531,2.374661703,0.372102455,-2.9665365,-0.288362531,1.981134881,0.316204895,-2.105032694,-0.288362531,2.228524102
0.160586538,-1.224391979,-0.206741347,0.172629638,0.392027723,-0.077738567,-0.247167884,2.169617113,-0.046879049,-1.657543718,-0.247167884,1.10063049,0.101107145,-1.715206782,-0.247167884,1.482023418
-0.205300753,-0.440109265,-0.165393078,0.803391775,0.250012625,0.337191036,-0.205973236,1.95055238,-0.315847596,-1.003740099,-0.205973236,0.443295414,-0.246186096,-1.09132193,-0.205973236,0.010977951
-0.248091777,-0.335972962,-0.124044808,-0.251198255,0.38806451,0.628224797,-0.164778589,-0.117418697,-0.510981639,-0.395313049,-0.164778589,-0.159261739,-0.510016929,-0.541371927,-0.164778589,-0.650835681
0.388004,-1.655362148,-0.082696539,0.27665006,0.490447488,0.664178884,-0.164778589,0.855228717,-0.440077077,-0.146261498,-0.164778589,-0.785150229,-0.58227633,-0.270958283,-0.164778589,-0.919011347
0.292805992,-1.826189159,-0.082696539,-0.008852802,0.498373912,0.667337014,-0.164778589,-0.322463287,-0.549070867,0.2602225,-0.164778589,-1.007305139,-0.624287609,0.051604618,-0.164778589,-0.834324295
-0.192319207,-0.893902476,-0.124044808,-0.657320543,5.24828352,0.667094081,-0.164778589,1.444074718,-0.516255533,0.092744858,-0.164778589,-0.777034982,-0.780569567,0.194708716,-0.164778589,-0.515963708
-0.494260362,0.005187055,-0.165393078,0.665066745,5.04153596,0.675353803,-0.205973236,3.005568133,-0.30529981,-0.864146532,-0.205973236,-0.610672401,-0.881396638,0.366270242,-0.205973236,-0.600650761
-0.473105249,0.109323359,-0.206741347,1.651047559,2.488566882,0.687257522,-0.247167884,1.239030128,-0.531491224,-0.413498315,-0.247167884,-0.816596815,-0.736317687,0.201789033,-0.247167884,-0.404615917
-0.646192535,0.342098626,-0.206741347,0.890813194,0.168106243,0.692116182,-0.288362531,1.785815701,-0.726625267,0.211728457,-0.288362531,-0.500102149,-0.728475581,0.366134082,-0.288362531,-0.870394706
-0.721197026,0.519051302,-0.206741347,0.077462017,1.658273964,0.693816713,-0.288362531,1.663139451,-0.740688982,0.236841443,-0.288362531,0.054777923,-0.839385358,0.699862099,-0.288362531,-0.969196267
0.550994528,-1.806428949,-0.206741347,1.063442832,0.00561455,-2.236684341,-0.288362531,3.114224241,-0.700255802,-2.25575238,-0.288362531,2.963079871,-0.303881586,-1.941504604,-0.288362531,2.523360507
-0.141835415,-0.611331481,-0.206741347,0.423827892,-0.399293611,-1.896578109,-0.288362531,2.169617113,-0.90007775,-2.59676942,-0.288362531,2.131266966,-0.679182347,-1.652028569,-0.288362531,1.507115878
-0.393292778,-0.44524692,-0.165393078,0.760234366,-0.527437467,-1.362368392,-0.247167884,1.403766807,-1.220027263,-1.667069334,-0.247167884,1.37046248,-1.163712434,-1.345532541,-0.247167884,1.089953731
-0.677925204,-0.207729202,-0.124044808,1.399849305,-0.715690038,-2.124935151,-0.205973236,0.431119394,-1.294447754,-1.651828349,-0.205973236,1.021506823,-1.207404164,-1.032909315,-0.205973236,0.563012071
-0.901015484,-0.023662851,-0.124044808,0.968275211,-0.586225112,-2.920054935,-0.205973236,-0.706264698,-1.399339627,-1.752626681,-0.205973236,1.021506823,-1.202922961,-1.047750749,-0.205973236,0.183488614
-1.010637432,0.034827369,-0.124044808,1.875687408,-0.766551259,-1.980875868,-0.205973236,-0.226074804,-1.481963952,-1.804238199,-0.205973236,0.166362581,-1.322795144,-1.064634582,-0.205973236,0
-1.10823943,0.194193459,-0.082696539,2.369231116,-0.69983719,-1.364311856,-0.205973236,0.047317982,-1.411645378,-2.003929741,-0.205973236,-0.333739568,-1.392253793,-1.018748682,-0.205973236,-0.282290175
-1.193340679,0.283608406,-0.124044808,1.05459003,-0.911869033,-0.359055008,-0.205973236,-1.170681932,-1.508333417,-1.486429022,-0.205973236,-0.460540315,-1.522208683,-0.977492219,-0.205973236,-0.269743945
-1.216899781,0.403355276,-0.165393078,-0.294355664,-1.031425929,0.120494779,-0.247167884,-0.650184127,-1.63842278,-1.105750783,-0.247167884,-0.404747986,-1.555257556,-0.721647689,-0.247167884,-0.086255331
-1.289500282,0.55471848,-0.041348269,0.397269486,-1.139753724,0.284960436,-0.164778589,-0.869248859,-1.900359469,-0.197007051,-0.164778589,-0.753703644,-1.566460564,-0.747109598,-0.164778589,-0.773161423
-1.290461878,0.649567486,0.082696539,-0.821097379,-1.109369098,0.481250318,-0.082389295,-0.897289145,-2.054474344,0.078889417,-0.082389295,-0.8480434,-1.704257559,-0.358917606,-0.082389295,-1.042905368
-1.301039434,0.725545491,0.041348269,0.432680694,-1.029444323,0.533723851,-0.123583942,-1.184702075,-2.056818297,0.264552325,-0.123583942,-1.109760143,-1.80620493,0.079653566,-0.123583942,-0.735522733
1.181320728,-2.470865993,-0.165393078,0.993727016,0.47767934,-0.095958544,-0.082389295,1.663139451,0.713733529,-1.796964092,-0.082389295,2.607023371,0.716712423,-1.828628013,-0.082389295,2.302233204
0.978904763,-2.452785401,-0.206741347,1.365544697,0.334673439,0.192160021,-0.205973236,1.335418611,0.264280642,-1.425465082,-0.205973236,1.180768562,-0.041171054,-0.894026175,-0.205973236,1.61689539
0.205300753,-1.790225578,-0.206741347,0.483584305,-0.098703795,0.277186579,-0.247167884,-0.280402858,-0.130089362,-0.992136167,-0.247167884,1.339015895,-0.426554521,-0.585487748,-0.247167884,1.126024142
-0.182703247,-0.855666471,-0.248089616,-0.164883436,-0.640408825,0.473476462,-0.288362531,0.608123698,-0.679746218,0.001298948,-0.288362531,0.229255752,-0.961498143,0.012118235,-0.288362531,-0.821778065
-1.054390052,0.171074014,-0.248089616,-1.045737228,-1.347082556,0.525949994,-0.288362531,0.198034518,-0.942854883,0.179341364,-0.288362531,-0.167376987,-1.119460553,-0.00040848,-0.288362531,-0.185056892
-1.594326225,0.454237815,-0.248089616,-0.899665996,-1.597564161,0.456714083,-0.288362531,-0.25411509,-0.847924808,0.14920578,-0.288362531,-0.286062487,-0.859550772,0.222757664,-0.288362531,0.097233282
-2.002523742,0.495931857,-0.248089616,-0.579858526,-1.147495198,0.413229072,-0.288362531,-0.322463287,-0.416637552,0.233897162,-0.288362531,-1.125990639,-0.949734985,0.432580134,-0.288362531,0.341884767
-1.802511766,0.354152354,-0.248089616,-0.310954668,-0.938422553,0.363670735,-0.288362531,-0.814920806,-0.425427374,0.235629092,-0.288362531,-0.554880072,-0.807456786,0.634096847,-0.288362531,-0.061162871
-1.786645432,0.21504048,-0.248089616,-0.129472228,-1.169920373,0.297592953,-0.288362531,-0.746572609,-0.464688578,0.186788663,-0.288362531,-1.046866973,-0.819219944,0.342986892,-0.288362531,-0.134871972
-1.958771122,0.37075093,-0.248089616,-0.579858526,-0.854257141,0.400596555,-0.288362531,-1.170681932,-0.706701671,0.156653079,-0.288362531,-0.872389144,-0.881396638,0.288114436,-0.288362531,-0.57712658
-1.85011077,0.369565318,-0.248089616,-0.571005724,-1.353351036,0.422217594,-0.288362531,-0.25411509,-1.244052776,0.437572144,-0.288362531,-0.816596815,-0.879716186,0.467028599,-0.288362531,-0.980174218
-1.868861893,0.378655014,-0.206741347,-0.371817681,-1.453983594,0.379704315,-0.247167884,-0.897289145,-0.803975699,0.427180563,-0.247167884,-1.062083062,-1.202362811,0.458450523,-0.247167884,-0.355999276
1.924153665,-2.902527769,-0.124044808,1.408702107,0.763922328,-0.819898952,-0.205973236,1.033985539,0.867848404,-1.011706978,-0.205973236,1.956789138,1.141866569,-1.432674903,-0.205973236,2.302233204
0.65965488,-1.612680096,-0.124044808,1.072295633,0.287742404,-0.45890048,-0.205973236,0.294423001,0.427185339,-0.760923497,-0.205973236,1.362347233,0.55426881,-0.79081694,-0.205973236,1.764313593
0.55291772,-1.287229446,-0.165393078,0.224639849,0.003560285,-0.070207644,-0.247167884,-0.636163984,0.036331263,-0.086336716,-0.247167884,0.443295414,0.058535716,-0.448102367,-0.247167884,0.415593869
-0.289921204,-0.412938977,-0.206741347,-0.813351177,-0.031058372,0.067778313,-0.247167884,-0.322463287,-0.074420491,0.254507131,-0.247167884,0.530534328,-0.336930459,-0.054327817,-0.247167884,-0.661813632
-1.038042919,0.241716762,-0.206741347,-0.752488164,-0.038601685,-0.791475788,-0.288362531,-0.45915968,-0.001757964,0.272172818,-0.288362531,0.586326657,-0.356535723,0.321882101,-0.288362531,0.280721896
-1.371716743,0.386361496,-0.206741347,-0.769087167,-0.560695421,-0.431449049,-0.288362531,-1.019965396,-0.060356776,0.180034136,-0.288362531,0.01521609,-0.172246245,0.303772829,-0.288362531,0.784139375
-1.204399033,0.367589297,-0.124044808,-0.73478256,-0.67619663,-0.214995725,-0.205973236,-0.951617199,-0.123057505,0.204973929,-0.205973236,-0.277947239,-0.091024438,0.130441224,-0.205973236,0.51439543
-0.929382567,0.314631935,-0.124044808,-0.4581325,-0.472005341,0.060004457,-0.247167884,-0.636163984,-0.125401457,0.141065708,-0.247167884,-0.214039662,-0.154321432,0.229429501,-0.247167884,-0.258765994
-0.728408996,0.118017851,-0.165393078,-0.077462017,-0.331463237,0.379461382,-0.247167884,-0.445139537,-0.390268087,0.041652919,-0.247167884,-0.246500653,-0.159362786,0.090001721,-0.247167884,-0.980174218
-0.640422959,-0.061404851,-0.124044808,0.111766624,-0.716059937,0.376060319,-0.247167884,-0.527507876,-0.538523081,-0.119243389,-0.247167884,-0.238385406,-0.232182336,0.225617023,-0.247167884,-0.02509246
-1.001021472,0.05379717,-0.124044808,-0.224639849,-1.201870467,0.100817204,-0.247167884,-0.965637342,-0.786396055,-0.032300497,-0.247167884,-0.111584658,-0.313404143,-0.009939676,-0.247167884,-0.773161423
-0.983231945,0.216324893,-0.124044808,-0.31980747,-0.76704666,0.215724524,-0.247167884,-1.102333735,-0.497503913,-0.22627667,-0.247167884,-0.816596815,-0.457922943,0.185586,-0.247167884,-0.221127304
1.328925719,-2.92624002,-0.248089616,1.365544697,1.899369362,-0.846378652,-0.329557178,0.869248859,1.010829505,-1.316526678,-0.329557178,2.503553961,1.30206958,-2.16167523,-0.329557178,2.045035489
0.433199013,-1.718100813,-0.248089616,0.111766624,1.373583233,0.002915196,-0.329557178,-0.417099251,0.593019976,-0.93879272,-0.329557178,1.220330395,0.574434224,-1.263972736,-0.329557178,2.228524102
-0.314922701,-0.781170481,-0.248089616,-0.761340966,0.872897448,-0.303423346,-0.329557178,-0.336483429,0.106649838,-0.337812969,-0.329557178,0.197809166,0.109509401,-0.865977227,-0.329557178,0.46421051
-0.420698265,-0.680689816,-0.248089616,0.095167621,-0.393348793,-0.053688198,-0.329557178,1.033985539,-0.265452618,0.05550836,-0.329557178,-0.032460991,-0.442798883,-0.274770762,-0.329557178,-0.061162871
-0.519742657,-0.645714245,-0.248089616,-0.614163134,-0.306158129,0.055145796,-0.329557178,0.033297839,-0.835619057,0.357037394,-0.329557178,-0.159261739,-1.073528221,0.30159427,-0.329557178,-0.330906816
-1.296231454,0.036506987,-0.248089616,-0.804498375,0.444870549,-0.311197202,-0.329557178,-0.417099251,-0.08086636,0.222120037,-0.329557178,-0.554880072,-0.895400397,0.499026185,-0.329557178,-0.282290175
-1.123144168,0.042830254,-0.248089616,-0.838802983,0.690589695,-0.062919653,-0.329557178,0.129686322,-0.103133909,0.043384849,-0.329557178,-0.943397562,-0.365498129,0.170199927,-0.329557178,0.660245353
-0.585611985,0.25090526,-0.248089616,1.01143262,0.814770338,0.123895842,-0.329557178,0.800900663,-0.082624325,0.187654628,-0.329557178,-0.587341063,-0.182328952,-0.145010338,-0.329557178,-0.760615193
-0.428871831,0.422127475,-0.248089616,0.993727016,0.762588047,0.317513461,-0.329557178,0.539775501,-0.022853537,-0.072481275,-0.329557178,-0.182593077,-0.257389104,-0.105251635,-0.329557178,-0.355999276
-0.399543152,0.469551978,-0.248089616,-0.337513073,0.680021129,0.443838633,-0.329557178,0.608123698,-0.085554265,0.160463325,-0.329557178,0.268817585,-0.182328952,-0.138202341,-0.329557178,0.5018492
-0.33223143,0.425783114,-0.248089616,-0.285502862,0.668792029,0.44043757,-0.329557178,1.102333735,-0.011719762,0.016193547,-0.329557178,-0.095354162,-0.089904137,-0.164889689,-0.329557178,0.268175666
-0.275497264,0.478839276,-0.248089616,-0.994833617,0.69125023,0.544412904,-0.329557178,0.539775501,-0.122471517,0.480524011,-0.329557178,-0.072022825,-0.069738723,-0.073798688,-0.329557178,0.563012071
1.640482835,-2.389947935,-0.248089616,1.478417922,0.752012876,-0.111992124,-0.329557178,1.307378325,1.315543326,-2.286407543,-0.329557178,2.931633285,1.153069576,-1.840201608,-0.329557178,2.082674179
1.065929204,-1.866499986,-0.248089616,1.19291506,0.620909822,0.191674155,-0.329557178,-0.814920806,1.036612982,-2.071475016,-0.329557178,2.195174543,0.646133474,-1.06817474,-0.329557178,1.383221857
0.628883806,-0.979562984,-0.248089616,0.043157409,0.191502405,0.187787227,-0.329557178,-0.555548162,0.168764578,-0.174665152,-0.329557178,1.632179224,0.305562037,-0.915675606,-0.329557178,0.685337813
0.447622954,-0.216917699,-0.248089616,0.526741715,0.790330531,0.129969167,-0.329557178,-0.555548162,-0.297681964,-0.464243868,-0.329557178,0.364171747,-0.169445493,-0.228612542,-0.329557178,0.967627988
0.084139653,0.119401066,-0.248089616,0.665066745,0.755982693,0.350552352,-0.329557178,0.553795644,-0.777020245,-0.006841124,-0.329557178,-0.32562432,-0.313404143,-0.143104098,-0.329557178,0.611628712
-0.258188535,0.264342202,-0.248089616,-0.795645573,0.507621406,0.482707916,-0.329557178,-0.650184127,-1.098727722,0.128249425,-0.329557178,-0.760804486,-0.542505652,0.057051015,-0.329557178,0.122325742
-0.756295281,0.30376382,-0.248089616,-0.718183556,0.73946931,0.476877524,-0.329557178,-0.103398554,-0.718421433,0.233031197,-0.329557178,-0.587341063,-1.361445521,0.660103396,-0.329557178,0.379523457
-0.787066354,0.27540792,-0.248089616,-0.950569607,0.66152614,0.351281151,-0.329557178,-0.047317982,-0.711975564,-0.016886319,-0.329557178,-0.388517491,-0.446159785,0.101030677,-0.329557178,0.991152169
-1.05967883,0.414223391,-0.248089616,-0.761340966,0.508942477,0.330631844,-0.329557178,-1.033985539,-0.402573838,-0.168603397,-0.329557178,-0.999189891,-0.442238732,0.25611685,-0.329557178,-0.748068963
-1.450567618,0.56696981,-0.248089616,-0.718183556,0.189903909,0.173940044,-0.329557178,-0.555548162,-0.190446139,-0.256931833,-0.329557178,-1.07019831,-0.667979339,0.6033247,-0.329557178,-1.030359138
-1.874631469,0.508874794,-0.248089616,-0.614163134,-0.227554424,0.207950668,-0.329557178,0.021030214,-0.396713956,-0.577858483,-0.329557178,-1.149321977,-0.571633472,0.576092712,-0.329557178,-0.515963708
-2.125608034,0.583864789,-0.248089616,-0.59645753,0.109318598,0.23710263,-0.329557178,0.075358268,-0.43597516,-0.765599708,-0.329557178,-0.911950977,-0.405268807,0.226025503,-0.329557178,-0.674359862
1.749143186,-3.530606027,0,1.633341956,2.152354396,-0.647659439,-0.164778589,2.567438668,1.88746773,-3.840988016,-0.164778589,2.908301948,1.797242524,-3.545332554,-0.164778589,4.188872539
1.718852911,-2.945209821,-0.082696539,0.397269486,2.02288947,-0.296378288,-0.205973236,-0.567815787,1.627289006,-3.396055169,-0.205973236,1.640294471,1.051122205,-2.388926172,-0.205973236,1.812930234
0.738505754,-1.781432284,-0.041348269,1.029138224,2.00439448,-0.19531815,-0.164778589,1.594791254,1.206549536,-1.783281844,-0.164778589,0.831812905,0.606922947,-1.867842076,-0.164778589,0.46421051
0.649558121,-1.273002095,0.082696539,0.206934245,1.708474649,0.564819278,-0.123583942,4.195527761,0.93758099,-0.525554194,-0.123583942,1.235546485,0.603562044,-1.180370532,-0.123583942,0.746500685
0.428871831,-0.482297313,0.248089616,0.423827892,1.358390921,0.622880271,-0.041194647,4.072851511,0.900663738,-0.902422187,-0.041194647,0.910936571,0.604122195,-0.550903123,-0.041194647,0.942535528
0.357232927,-0.034036961,0.372134425,0.215787047,1.322061477,0.286175101,0,4.195527761,0.600637822,-0.614575402,0,0.910936571,0.709990618,-0.624021011,0,0.832756016
0.200492773,0.348026689,0.372134425,-0.026558406,1.144377471,0.631868792,0.041194647,1.307378325,0.439491089,-0.384228696,0.041194647,0.419964076,0.657336482,-0.880546341,0.041194647,1.899185565
0.100005988,0.521718931,0.372134425,-0.41497509,1.045957706,0.565305144,0.041194647,0.897289145,0.184000269,-0.20843779,0.041194647,-0.261716743,0.212016922,-0.579496711,0.041194647,-0.03763869
0.151932173,0.485162543,0.372134425,0.4581325,0.933006164,0.470075399,0.041194647,3.019588276,-0.097274028,-0.397044979,0.041194647,-1.030636477,-0.067498122,-0.163936569,0.041194647,-0.760615193
0.06298454,0.523497349,0.372134425,-0.052010211,0.860347276,0.622151471,0,3.60668176,-0.184586257,0.082699663,0,-0.238385406,-0.377821438,0.053783177,0,-0.956650037
0.015385537,0.516778878,0.330786155,0.829950181,0.755322158,0.704991632,-0.082389295,1.335418611,0.009961798,-0.287067417,-0.082389295,0.253601495,-0.240024442,-0.043026541,-0.082389295,0.991152169
0.075485289,0.340814213,0.372134425,0.27665006,0.730221815,0.72248281,-0.082389295,0.280402858,-0.076178455,-0.27806138,-0.082389295,0.023331338,-0.125193612,-0.133981382,-0.082389295,1.494569648
1.298635444,-1.148512775,0.289437886,0.916264999,1.466718716,0.310711336,0.164778589,2.23796531,1.028409148,-1.206375923,0.164778589,2.812947786,1.437625974,-1.896844144,0.164778589,1.874093105
0.935152143,-0.639292177,0.124044808,0.898559396,1.254686873,0.577694728,0.082389295,0.37679134,0.515669544,0.125305144,0.082389295,1.473931891,0.720073325,-0.592840385,0.082389295,0.856280197
1.017368604,-1.072929974,0.041348269,0.864254788,1.106726957,0.641100247,-0.041194647,0.37679134,0.525045354,0.063302046,-0.041194647,0.680666413,0.527381591,-0.016883833,-0.041194647,0.415593869
0.547148144,0.1226615,0.041348269,-0.623015936,1.026141646,0.678269,-0.041194647,0.334730912,0.312331667,0.347858164,-0.041194647,0.387503085,0.536904148,-0.037988624,-0.041194647,-0.061162871
0.387042404,0.503341936,0.124044808,-0.709330754,0.972638284,0.660291956,0,-0.404831626,0.488128103,-0.508234893,0,0.411848828,0.437197379,0.296011713,0,-0.294836405
0.263477313,0.434280004,0.206741347,-0.536701117,0.882805478,0.63405519,0.041194647,0.37679134,0.226191414,0.084085207,0.041194647,-0.182593077,0.416471814,-0.202742153,0.041194647,0.868826427
0.187511227,0.606984234,0.289437886,-0.086314819,0.810807126,0.550243297,0.164778589,0.007010071,0.161146733,0.244981515,0.164778589,-0.039561833,0.328528203,-0.247947253,0.164778589,0.550465841
0.15770175,0.592164077,0.330786155,0.285502862,0.816751944,0.580366992,0.247167884,0.58183593,0.060942764,0.261434851,0.247167884,0.364171747,0.230501885,-0.0938142,0.247167884,0.820209786
0.061542146,0.627633653,0.289437886,0.190335241,0.750037875,0.662478353,0.247167884,1.635099165,0.0591848,0.297285804,0.247167884,0.490972495,0.091024438,0.127173385,0.247167884,-0.111347791
0.018751123,0.620322376,0.206741347,0.077462017,0.577638152,0.672195674,0.247167884,1.239030128,0.014649703,0.070402959,0.247167884,0.871374738,0.024366542,0.343395372,0.247167884,0.207012795
-0.010577556,0.635142533,0.124044808,0.466985302,0.528098002,0.685071124,0.205973236,0.499467591,-0.076764444,0.158385009,0.205973236,0.324609914,-0.027727444,0.199065834,0.205973236,0.575558301
-0.059138156,0.667351674,0.041348269,-0.052010211,0.436944125,0.597615236,0.123583942,-0.212054661,-0.2367392,0.271653239,0.123583942,0.332725162,-0.133035717,0.32487762,0.123583942,0.672791583
1.323156143,-1.759004447,0.744268849,1.253778073,1.295640064,-0.448211427,0.45314112,0.390811483,0.79752983,-0.848905547,0.45314112,1.528709814,1.151389125,-1.480603203,0.45314112,0.881372657
0.606767098,-0.700548826,0.70292058,0.73478256,1.002362374,0.334275839,0.329557178,0.129686322,0.547312903,-0.347338585,0.329557178,0.927167067,0.816419192,-0.853178193,0.329557178,0.746500685
0.233187038,-0.26315659,0.578875772,-0.985980815,0.826659974,0.604417361,0.205973236,0.923576913,0.261936689,0.299017735,0.205973236,0.427064918,0.548667306,-0.506787302,0.205973236,0.832756016
-0.024520699,0.13392482,0.372134425,-1.072295633,0.683323806,0.687014589,0.123583942,0.212054661,0.14649703,0.486758959,0.123583942,-0.072022825,0.36717858,-0.015794553,0.123583942,-0.111347791
