S7_T,S7_H,S7_P,S8_T,S8_H,S8_P,S9_T,S9_H,S9_P,S4_T,S4_H,S4_P
9.958,85.531,0.01,10.811,61.962,0.01,6.253,99.915,0.01,10.467,99.685,0.01
9.59,87.401,0.01,11.743,50.797,0.01,5.516,99.869,0.01,10.392,0,0.01
9.339,91.732,0.01,10.106,56.281,0.01,5.418,99.91,0.01,10.215,0,0.01
8.578,98.437,0.02,8.09,68.538,0.01,5.607,99.912,0.02,10.001,0,0.02
8.385,99.721,0.02,7.12,75.19,0.02,5.772,99.913,0.02,9.899,99.693,0.02
8.258,99.722,0.03,7.06,75.563,0.02,5.825,99.914,0.03,9.8,99.46,0.03
8.236,99.722,0.03,6.952,73.598,0.02,5.465,99.914,0.03,9.841,99.391,0.03
12.771,66.284,0,11.416,60.705,0,6.938,99.629,0,11.143,75.323,0
12.515,65.415,0,13.665,52.656,0,6.131,99.821,0,10.275,79.708,0
11.567,70.003,0,12.326,57.785,0,5.734,99.914,0,9.691,83.336,0
10.499,71.848,0,12.319,58.601,0,6.138,96.941,0,9.42,86.781,0
9.176,79.41,0,13.14,54.474,0,4.586,99.908,0,9.352,87.832,0
8.727,82.335,0,12.402,55.89,0,4.875,99.498,0,8.81,97.258,0
7.803,89.491,0,11.266,61.275,0,4.908,99.263,0,7.996,99.807,0
6.692,95.552,0,10.063,68.581,0,3.987,99.902,0,6.579,99.575,0
6.642,95.593,0,9.793,66.094,0,3.502,99.898,0,6.095,99.68,0
7.007,95.184,0,8.126,70.548,0,4.849,97.118,0,5.613,99.636,0
7.16,95.793,0,7.294,76.082,0,4.376,99.904,0,5.562,99.754,0
5.942,99.076,0,6.509,77.393,0,2.767,99.893,0,5.712,99.787,0
13.525,61.121,0,12.766,46.893,0,9.557,86.946,0,13.763,58.894,0
12.822,60.919,0,13.815,44.054,0,8.666,90.07,0,12.224,69.483,0
12.428,60.039,0,14.693,42.81,0,8.637,88.248,0,10.515,83.281,0
11.986,63.656,0,15.505,40.341,0,8.544,80.357,0,9.919,86.698,0
11.724,60.482,0,15.95,41,0,7.695,83.997,0,9.006,98.799,0
10.71,65.497,0,14.758,46.226,0,5.519,99.806,0,8.693,99.736,0
9.718,74.862,0,14.354,46.406,0,4.95,96.151,0,9.383,99.82,0
7.961,82.426,0,13.187,50.63,0,2.907,99.792,0,8.549,92.527,0
6.025,86.207,0,11.294,55.384,0,1.875,99.808,0,6.887,95.886,0
4.585,88.741,0,8.93,65.671,0,1.192,99.881,0,5.982,99.378,0
3.562,89.446,0,7.593,69.582,0,1.191,99.881,0,5.529,99.784,0
3.207,91.675,0,7.021,68.618,0,3.053,99.893,0,4.876,99.748,0
16.223,45.785,0,13.935,41.699,0,11.958,65.779,0,15.01,49.868,0
16.609,45.4,0,15.821,40.98,0,11.352,66.674,0,13.379,63.041,0
15.229,47.82,0,17.037,36.792,0,10.867,69.416,0,11.836,78.095,0
14.641,48.223,0,16.256,41.072,0,10.658,69.446,0,10.912,82.055,0
13.003,55.295,0,15.036,46.492,0,8.615,77.99,0,9.235,94.66,0
11.677,62.734,0,14.246,49.19,0,6.015,95.179,0,8.151,99.556,0
9.948,70.615,0,10.982,80.202,0,4.571,99.904,0,7.646,90.946,0
8.232,75.674,0,8.487,98.306,0,3.461,99.896,0,6.891,86.745,0
7.699,80.133,0,7.583,99.835,0,2.964,96.626,0,6.663,88.363,0
5.943,84.752,0,6.664,99.827,0,3.08,89.879,0,7.184,84.225,0
4.393,87.356,0,6.536,99.464,0,2.733,78.857,0,6.396,79.286,0
3.678,87.817,0,6.389,80.293,0,1.92,77.987,0,5.638,83.78,0
17.274,46.18,0.77,8.951,75.718,0.42,13.049,63.788,0.77,15.288,60.815,0.77
17.858,45.994,0.91,11.9,58,0.46,12.74,64.567,0.91,14.083,72.964,0.91
16.451,49.557,0.91,12.453,56.393,0.44,11.234,71.689,0.91,13.062,81.962,0.91
14.841,55.504,0.85,11.136,72.159,0.41,9.802,80.056,0.85,12.19,91.235,0.85
13.576,59.776,0.73,9.356,90.779,0.35,9.265,79.583,0.73,11.044,99.827,0.73
12.421,62.07,0.58,9.6,90.405,0.29,7.397,92.339,0.58,10.393,99.804,0.58
11.573,73.761,0.46,11.024,73.841,0.25,7.093,99.884,0.46,9.982,99.756,0.46
9.864,94.14,0.38,8.129,99.834,0.21,6.756,99.917,0.38,9.765,99.823,0.38
9.375,99.198,0.29,7.495,99.836,0.15,6.039,99.913,0.29,9.376,99.82,0.29
9.141,99.724,0.22,6.827,99.83,0.12,4.963,99.906,0.22,9.196,99.779,0.22
8.57,99.072,0.18,5.784,99.82,0.1,4.449,99.903,0.18,8.826,99.815,0.18
7.607,94.279,0.17,4.098,99.803,0.11,3.839,99.899,0.17,9.011,99.819,0.17
13.907,64.19,0.05,12.436,58.26,0.05,9.562,93.192,0.05,13.917,70.67,0.05
13.385,63.877,0.06,14.332,49.798,0.05,10.563,84.76,0.06,13.378,74.994,0.06
14.613,63.147,0.05,14.441,48.912,0.04,9.308,93.473,0.05,12.2,84.841,0.05
13.456,67.439,0.05,15.148,45.426,0.04,9.492,80.893,0.05,11.555,92.179,0.05
12.1,70.246,0.04,11.348,82.012,0.03,7.661,98.71,0.04,11.592,93.799,0.04
11.097,78.605,0.03,10.391,89.62,0.02,6.961,99.918,0.03,11.244,98.774,0.03
10.504,83.85,0.03,10.605,83.055,0.02,6.188,97.324,0.03,11.222,99.767,0.03
9.836,87.509,0.02,8.808,93.757,0.01,5.186,99.908,0.02,10.904,99.709,0.02
9.725,89.276,0.02,7.73,99.837,0.01,5.371,99.909,0.02,10.873,99.831,0.02
9.295,93.899,0.01,7.419,99.835,0.01,5.643,99.912,0.01,10.738,99.832,0.01
9.101,96.481,0.01,6.781,99.829,0.01,5.834,99.913,0.01,10.513,99.83,0.01
8.708,99.724,0.01,5.791,99.821,0.01,5.775,99.913,0.01,10.396,99.829,0.01
15.073,61.297,0.2,12.396,59.726,0.1,10.178,90.353,0.2,15.062,64.656,0.2
15.166,58.364,0.23,13.019,52.627,0.12,10.85,79.414,0.23,13.934,72.767,0.23
15.22,58.089,0.23,13.145,53.346,0.13,10.345,78.286,0.23,13.079,76.555,0.23
14.747,59.545,0.2,13.99,51.5,0.12,11.077,71.49,0.2,12.394,80.839,0.2
14.08,61.993,0.19,14.417,49.183,0.12,9.21,80.11,0.19,11.755,85.188,0.19
12.331,68.787,0.18,12.26,76.555,0.11,7.043,94.288,0.18,11.487,93.12,0.18
10.95,78.249,0.17,9.039,99.849,0.11,5.755,99.91,0.17,11.313,98.768,0.17
10.343,84.348,0.16,8.935,99.85,0.12,6.462,99.915,0.16,10.997,99.833,0.16
9.142,98.988,0.12,8.948,99.851,0.1,6.032,99.913,0.12,10.993,99.834,0.12
8.936,99.103,0.1,8.432,89.388,0.09,5.459,99.91,0.1,11.069,99.835,0.1
8.866,96.216,0.06,7.526,88.367,0.05,5.871,99.912,0.06,10.988,99.835,0.06
8.455,94.092,0.04,6.733,83.636,0.04,6.19,99.915,0.04,11.015,99.836,0.04
15.379,57.039,0.3,14.144,53.33,0.27,10.316,84.927,0.3,14.075,73.345,0.3
15.828,55.745,0.32,16.138,45.753,0.31,10.269,75.827,0.32,13.519,73.994,0.32
15.701,56.788,0.31,15.84,43.441,0.31,8.441,84.9,0.31,12.567,80.62,0.31
14.37,59.622,0.27,13.467,64.702,0.27,8.94,95.01,0.27,12.188,81.568,0.27
13.585,60.518,0.25,12.248,83.824,0.25,9.071,87.069,0.25,11.726,86.094,0.25
11.483,72.369,0.23,10.938,94.92,0.23,7.225,98.362,0.23,11.292,90.613,0.23
10.259,88.821,0.17,11.052,95.862,0.15,6.38,99.915,0.17,10.94,99.831,0.17
9.201,90.635,0.1,9.157,99.85,0.09,5.474,99.91,0.1,10.923,99.832,0.1
8.359,93.47,0.04,8.38,99.844,0.03,4.54,98.397,0.04,11.04,98.53,0.04
7.514,95.062,0.01,7.92,99.839,0.01,4.64,96.965,0.01,10.544,99.583,0.01
6.916,95.658,0,5.504,99.818,0,3.288,99.759,0,10.211,99.825,0
7.353,93.064,0,4.01,99.359,0,4.715,99.903,0,9.642,99.819,0
16.443,58.07,0.01,11.75,72.277,0,10.877,78.41,0.01,15.95,61.754,0.01
16.996,53.62,0.01,15.062,50.493,0,11.971,72.455,0.01,14.9,69.448,0.01
16.341,53.531,0.02,15.615,46.383,0,10.912,83.224,0.02,13.877,76.068,0.02
15.196,58.909,0.02,13.991,57.712,0,10.311,83.282,0.02,13.077,80.674,0.02
13.919,62.336,0.02,15.996,53.054,0,9.266,86.491,0.02,12.439,85.607,0.02
12.346,67.741,0.02,12.806,80.178,0,7.308,98.623,0.02,11.93,99.422,0.02
11.594,74.367,0.02,10.689,86.949,0,6.324,96.826,0.02,11.574,99.801,0.02
10.962,83.669,0.02,9.327,94.851,0,5.539,99.2,0.02,11.169,99.834,0.02
10.444,87.616,0.01,8.643,99.046,0,4.206,99.868,0.01,10.713,99.83,0.01
9.839,94.065,0.01,7.861,99.839,0,3.742,99.897,0.01,10.371,99.826,0.01
9.601,95.89,0.01,6.709,99.827,0,3.998,99.899,0.01,10.597,99.832,0.01
8.148,96.902,0.01,5.678,94.577,0,3.2,98.562,0.01,10.274,93.593,0.01
16.831,53.307,0.19,10.869,74.97,0.1,12.122,72.438,0.19,16.145,60.177,0.19
17.774,49.593,0.25,13.153,60.11,0.14,12.79,72.269,0.25,14.73,71.08,0.25
16.575,54.302,0.23,11.39,70.581,0.13,12.435,68.859,0.23,13.927,77.629,0.23
15.453,55.51,0.21,12.617,65.353,0.12,12.153,66.882,0.21,13.538,79.925,0.21
14.268,58.619,0.17,13.011,67.361,0.1,9.372,87.271,0.17,12.18,99.821,0.17
12.32,68.286,0.15,10.029,94.604,0.09,7.23,89.315,0.15,11.823,99.834,0.15
10.789,76.828,0.11,8.72,99.848,0.07,6.587,99.238,0.11,11.659,99.835,0.11
10.871,79.52,0.08,8.281,99.845,0.05,6.166,99.539,0.08,11.591,99.694,0.08
10.007,85.414,0.05,7.746,99.84,0.04,5.386,99.908,0.05,11.198,99.83,0.05
9.021,89.831,0.05,6.258,99.826,0.03,5.558,97.012,0.05,11.08,99.752,0.05
7.433,89.866,0.03,5.846,99.821,0.03,3.883,99.668,0.03,10.983,0,0.03
6.295,92.529,0.02,7.585,91.222,0.02,4.322,99.901,0.02,10.873,0,0.02
14.977,59.674,0.12,10.914,67.346,0.11,10.987,77.752,0.12,15.494,63.348,0.12
14.854,60.505,0.14,11.678,65.697,0.14,10.89,82.585,0.14,14.544,67.293,0.14
13.707,66.477,0.16,12.481,63.243,0.16,10.89,80.058,0.16,13.621,75.722,0.16
13.509,69.756,0.17,13.21,60.101,0.18,10.319,81.74,0.17,12.796,84.384,0.17
13.32,69.317,0.15,14.238,56.855,0.18,9.152,86.647,0.15,12.404,95.333,0.15
11.886,75.981,0.12,11.299,82.422,0.17,6.78,96.812,0.12,11.703,99.5,0.12
10.64,79.667,0.09,8.859,98.575,0.14,6.055,99.911,0.09,11.475,0,0.09
10.21,83.202,0.06,7.781,99.84,0.13,7.057,99.917,0.06,11.195,0,0.06
9.887,83.855,0.04,7.746,99.839,0.11,6.205,99.913,0.04,10.999,0,0.04
9.72,85.789,0.03,7.49,99.838,0.08,6.559,99.916,0.03,10.789,0,0.03
9.363,94.669,0.02,6.849,99.832,0.06,6.604,99.917,0.02,10.752,0,0.02
8.94,99.724,0.02,5.497,99.821,0.04,6.496,99.916,0.02,10.64,0,0.02
14.073,64.079,0,11.53,70.653,0.01,10.072,83.896,0,14.351,70.567,0
14.321,62.738,0,12.126,67.474,0.01,9.821,91.498,0,13.168,76.52,0
14.215,62.605,0,12.863,63.109,0.01,10.28,88.429,0,12.034,83.947,0
13.589,64.748,0,13.548,61.887,0,9.889,87.441,0,10.914,96.717,0
13.051,68.831,0,13.674,62.98,0,8.303,95.581,0,10.233,99.768,0
10.31,82.366,0,13.193,63.091,0,6.022,99.534,0,10.727,99.823,0
8.351,89.87,0,12.904,60.664,0,4.724,99.25,0,10.844,99.709,0
6.904,94.176,0,11.862,65.803,0,4.018,97.864,0,10.761,0,0
6.167,95.394,0,10.539,68.292,0,5.088,91.74,0,10.876,99.246,0
5.677,96.722,0,8.516,77.33,0,4.812,98.364,0,10.862,0,0
6.357,96.435,0,7.985,76.272,0,6.216,99.913,0,10.883,0,0
7.45,96.321,0,7.883,75.17,0,6.37,99.915,0,10.702,99.746,0
13.032,72.368,0.41,11.928,69.696,0.39,10.343,82.508,0.41,13.269,74.282,0.41
12.087,84.901,0.39,14.316,53.494,0.34,8.687,99.926,0.39,12.148,78.973,0.39
12.397,81.646,0.38,14.421,51.73,0.32,7.813,99.921,0.38,11.392,83.296,0.38
11.782,80.481,0.35,14.183,59.731,0.28,7.227,99.919,0.35,10.963,91.699,0.35
11.678,79.794,0.33,14.732,56.997,0.27,6.754,99.917,0.33,10.896,91.19,0.33
10.393,84.063,0.26,15.032,51.89,0.22,6.001,99.911,0.26,10.986,89.194,0.26
9.441,91.029,0.23,13.804,56.271,0.21,4.992,99.905,0.23,10.98,92.946,0.23
7.778,97.159,0.22,12.966,58.205,0.22,4.687,99.903,0.22,10.716,99.83,0.22
7.153,97.576,0.2,11.666,62.674,0.21,5.486,99.909,0.2,10.495,99.793,0.2
7.893,96.481,0.18,8.745,70.869,0.17,5.862,99.911,0.18,10.126,0,0.18
7.737,98.712,0.18,7.272,76.16,0.15,5.985,99.913,0.18,9.978,0,0.18
8.284,97.484,0.15,8.313,73.193,0.12,6.359,99.913,0.15,9.76,98.938,0.15
15.225,63.584,0.04,13.003,58.341,0.02,11.157,89.656,0.04,15.152,57.651,0.04
15.01,64.01,0.04,15.515,45.466,0.02,12.145,83.514,0.04,13.176,75.99,0.04
15.385,55.927,0.04,16.106,46.006,0.02,12.134,74.815,0.04,12.264,85.68,0.04
15.493,54.462,0.05,16.317,44.932,0.03,10.549,81.893,0.05,11.904,89.753,0.05
13.112,59.35,0.08,15.115,48.179,0.07,8.385,94.256,0.08,11.537,99.833,0.08
10.724,70.911,0.1,14.557,50.167,0.1,5.742,99.909,0.1,11.606,99.836,0.1
8.712,81.946,0.11,14.013,54.19,0.12,5.955,99.911,0.11,11.466,99.837,0.11
8.591,83.794,0.09,13.352,58.676,0.09,6.511,99.915,0.09,11.05,99.832,0.09
9.006,83.66,0.03,11.27,67.135,0.02,6.398,99.915,0.03,10.93,99.833,0.03
9.741,82.06,0.01,9.302,68.744,0,6.233,99.915,0.01,10.709,99.831,0.01
9.118,88.586,0,7.113,77.322,0,6.16,99.914,0,9.821,99.822,0
8.962,92.594,0,6.167,78.829,0,5.311,99.908,0,8.847,99.72,0
16.426,50.552,0.01,13.035,60.319,0,12.332,71.113,0.01,15.778,54.923,0.01
16.196,52.812,0.01,15.271,48.081,0,11.318,77.317,0.01,14.135,68.228,0.01
15.23,55.735,0.02,15.903,46.511,0,10.346,80.746,0.02,12.67,75.4,0.02
14.633,58.188,0.02,15.315,48.81,0,9.963,80.588,0.02,11.483,84.31,0.02
13.415,64.354,0.02,12.172,78.312,0,8.775,87.536,0.02,10.74,94.744,0.02
12.232,66.651,0.02,10.564,86.601,0,7.128,99.916,0.02,9.076,99.761,0.02
11.706,68.608,0.01,9.299,95.235,0,5.982,90.969,0.01,9.108,99.053,0.01
10.304,75.069,0.01,7.839,99.84,0,4.339,89.929,0.01,9.869,99.824,0.01
8.188,78.522,0.01,7.428,99.837,0,3.661,98.492,0.01,9.933,95.148,0.01
5.792,86.06,0.01,7.157,99.835,0,3.058,98.456,0.01,9.94,82.123,0.01
5.056,86.72,0,6.905,99.833,0,3.677,96.992,0,9.576,83.149,0
4.592,88.612,0,5.365,99.818,0,3.105,98.85,0,9.79,79.256,0
17.062,50.694,0.54,6.643,98.776,0.45,13.367,67.777,0.54,16.037,62.983,0.54
17.361,52.486,0.77,7.449,94.972,0.79,12.971,71.428,0.77,14.031,77.386,0.77
17.187,52.478,0.95,9.108,86.423,1.01,12.866,68.664,0.95,13.263,84.385,0.95
14.994,61.401,0.94,8.915,93.3,0.93,11.593,74.135,0.94,12.948,86.796,0.94
14.365,61.707,0.98,8.852,92.65,1.03,9.933,87.523,0.98,12.714,93.486,0.98
12.754,69.975,0.86,8.841,89.923,0.87,6.89,99.914,0.86,12.332,99.842,0.86
11.268,79.719,0.74,8.312,92.533,0.76,5.686,99.907,0.74,11.997,99.84,0.74
10.083,85.918,0.54,8.061,99.32,0.56,5.076,99.905,0.54,11.894,99.137,0.54
10.117,87.7,0.39,7.601,99.84,0.41,5.36,99.906,0.39,11.263,99.811,0.39
10.105,91.791,0.34,7.521,99.838,0.37,4.088,99.898,0.34,10.364,0,0.34
9.85,97.397,0.29,7.252,99.835,0.33,3.658,99.825,0.29,10.395,0,0.29
8.678,90.707,0.26,6.298,99.789,0.3,3.869,99.897,0.26,9.963,0,0.26
12.354,72.792,0.53,10.801,83.419,0.6,8.417,90.516,0.53,13.539,74.386,0.53
12.014,76.553,0.33,11.163,80.471,0.37,8.231,99.634,0.33,13.103,80.196,0.33
11.472,83.724,0.17,13.628,68.882,0.21,8.923,94.478,0.17,12.745,79.985,0.17
11.691,85.943,0.08,15.147,60.193,0.1,9.021,89.057,0.08,11.664,93.508,0.08
10.847,92.258,0.05,13.063,74.493,0.06,7.992,99.806,0.05,12.065,90.441,0.05
10.197,98.323,0.04,13.682,64.725,0.05,7.57,99.92,0.04,11.224,98.699,0.04
9.818,99.373,0.03,11.635,65.661,0.05,6.947,99.917,0.03,10.153,99.547,0.03
9.878,92.453,0.03,11.397,70.162,0.04,6.626,99.915,0.03,10.411,98.939,0.03
9.342,96.246,0.02,10.495,72.36,0.03,6.747,99.492,0.02,10.852,99.83,0.02
9.363,97.674,0.02,9.318,75.607,0.03,6.073,99.571,0.02,10.674,99.793,0.02
8.672,99.143,0.02,8.191,91.954,0.03,4.776,99.902,0.02,10.47,99.829,0.02
7.353,99.338,0.02,8.597,77.148,0.03,3.206,99.891,0.02,10.594,99.785,0.02
16.594,65.901,2.09,12.734,63.167,0.91,12.194,73.887,2.09,13.955,75.397,2.09
16.637,63.133,2.09,14.587,57.472,0.85,13.186,70.236,2.09,12.904,95.637,2.09
15.891,61.24,1.79,15.467,55.213,0.7,11.599,80.806,1.79,12.849,94.101,1.79
14.203,60.473,1.3,9.084,87.22,0.52,10.453,89.97,1.3,12.354,99.821,1.3
13.759,62.342,1.22,8.909,92.525,0.54,8.55,96.157,1.22,11.861,99.815,1.22
11.694,79.677,1.29,11.707,77.312,0.65,7.366,99.917,1.29,12.175,99.821,1.29
10.691,86.604,1.14,12.491,68.848,0.6,7.084,99.916,1.14,11.588,0,1.14
10.098,87.945,1.01,12.552,66.809,0.55,7.064,99.917,1.01,11.126,0,1.01
10.143,91.649,0.85,10.32,74.279,0.41,6.896,99.916,0.85,11.207,0,0.85
10.051,90.134,0.61,8.236,96.581,0.29,6.404,99.913,0.61,10.711,0,0.61
9.39,97.05,0.4,8.143,93.182,0.17,5.804,99.909,0.4,10.869,0,0.4
9.018,99.725,0.28,9.16,75.948,0.12,5.184,99.906,0.28,10.698,0,0.28
15.584,64.491,0.79,13.084,64.523,0.59,12.076,71.984,0.79,13.957,77.25,0.79
14.29,65.348,0.93,17.298,51.108,0.66,11.335,77.047,0.93,13.037,96.236,0.93
13.686,68.03,0.84,17.254,47.99,0.57,10.923,81.771,0.84,12.461,99.824,0.84
14.783,66.544,0.67,15.05,53.884,0.38,11.507,74.199,0.67,12.345,99.824,0.67
12.57,78.683,0.54,14.968,59.775,0.24,9.6,86.394,0.54,11.996,99.823,0.54
11.323,84.245,0.4,12.352,70.237,0.15,8.306,99.911,0.4,11.85,99.821,0.4
10.685,85.85,0.23,10.949,80.843,0.08,7.502,99.918,0.23,11.563,99.819,0.23
10.421,88.284,0.14,11.196,79.508,0.05,7.482,99.919,0.14,11.4,0,0.14
10.025,98.397,0.09,10.661,79.221,0.03,7.292,99.919,0.09,11.229,0,0.09
9.879,99.731,0.08,8.992,82.074,0.03,6.619,99.916,0.08,11.256,0,0.08
10.19,91.966,0.08,8.089,82.298,0.03,6.488,99.915,0.08,10.978,0,0.08
9.924,91.488,0.08,8.322,78.389,0.03,6.479,99.915,0.08,10.957,0,0.08
18.765,55.198,0.29,9.328,90.698,0.36,10.294,94.904,0.29,15.822,55.883,0.29
18.439,57.598,0.34,11.505,81.427,0.43,11.518,86.147,0.34,14.862,68.556,0.34
16.94,60.563,0.36,13.562,70.665,0.39,11.075,88.879,0.36,12.348,79.141,0.36
14.182,65.138,0.5,14.994,62.586,0.53,11.22,88.431,0.5,12.188,71.312,0.5
12.187,61.053,0.87,13.489,81.693,1.09,9.62,92.243,0.87,9.365,85.921,0.87
11.715,62.394,0.93,11.991,87.264,1.36,7.891,99.919,0.93,11.64,80.252,0.93
10.408,71.462,0.64,10.011,92.936,0.91,8.179,99.921,0.64,11.684,99.828,0.64
9.564,76.327,0.37,9.925,95.761,0.54,6.857,99.914,0.37,11.89,84.71,0.37
8.498,82.463,0.2,10.071,90.838,0.31,5.915,94.622,0.2,11.364,74.338,0.2
7.547,86.786,0.06,8.224,99.363,0.08,5.701,93.661,0.06,10.782,74.927,0.06
7.219,86.959,0.02,7.922,99.843,0.04,4.839,95,0.02,11.041,74.267,0.02
6.686,87.622,0.01,7.585,99.84,0.02,3.961,99.812,0.01,11.199,76.399,0.01
19.489,46.739,0.13,9.891,79.566,0.11,14.678,63.798,0.13,16.674,51.033,0.13
20.646,41.595,0.23,10.33,74.237,0.19,14.366,65.356,0.23,13.561,85.905,0.23
19.865,49.274,0.3,8.59,84.576,0.23,13.431,73.709,0.3,13.285,99.827,0.3
17.605,59.364,0.35,8.151,80.49,0.27,10.774,90.157,0.35,13.042,99.828,0.35
14.977,63.359,0.43,9.054,75.356,0.37,9.21,98.203,0.43,13.326,99.831,0.43
13.401,70.274,0.37,10.471,66.763,0.29,8.097,97.873,0.37,12.079,0,0.37
12.516,73.954,0.29,11.818,70.567,0.22,7.73,96.497,0.29,12.218,0,0.29
10.69,92.604,0.23,8.692,95.944,0.17,6.669,99.296,0.23,12.108,94.257,0.23
9.277,96.735,0.19,8.84,93.536,0.15,5.232,99.388,0.19,11.681,0,0.19
8.241,93.289,0.14,7.42,99.839,0.11,4.421,98.643,0.14,11.908,99.82,0.14
7.567,96.37,0.11,6.983,99.835,0.07,3.555,94.835,0.11,11.8,99.821,0.11
7.951,92.147,0.07,6.943,99.835,0.04,5.308,99.691,0.07,11.407,99.818,0.07
12.16,79.027,0.99,11.158,75.908,0.31,6.70434,98.44476,0.99,13.731,61.943,0.99
12.732,67.909,1.18,11.081,74.781,0.35,8.36791,86.03223,1.18,12.219,88.419,1.18
14.483,59.264,1.17,12.641,66.739,0.3,10.23944,86.79066,1.17,11.186,0,1.17
14.273,60.726,1.01,12.895,71.434,0.27,10.10431,86.3597,1.01,10.17,0,1.01
12.244,68.303,0.93,9.147,96.566,0.34,8.50023,90.57992,0.93,10.188,99.8,0.93
10.521,77.412,0.78,9.127,91.314,0.3,6.75787,93.45873,0.78,9.73,99.798,0.78
9.705,90.119,0.65,8.719,99.853,0.24,6.49624,98.98347,0.65,9.739,99.799,0.65
9.304,96.792,0.44,8.4,99.85,0.14,6.0977,99.81321,0.44,9.819,0,0.44
8.725,99.63,0.25,7.936,99.847,0.07,5.75068,99.84275,0.25,9.922,99.802,0.25
8.326,93.468,0.15,7.598,99.843,0.05,5.67415,97.153,0.15,9.703,0,0.15
7.994,99.65,0.07,7.564,99.843,0.02,5.32467,99.85849881,0.07,9.826,0,0.07
7.875,99.717,0.02,7.511,99.842,0.01,5.35866,99.91751814,0.02,9.443,0,0.02
16.164,60.17,0.24,11.389,76.512,0.21,11.35871,89.17376,0.24,13.66,79.649,0.24
16.446,55.786,0.29,12.187,71.185,0.23,11.63432,87.28893,0.29,13.366,82.061,0.29
16.476,55.165,0.3,11.121,83.034,0.21,11.77487,77.23544,0.3,12.75,84.633,0.3
14.894,58.818,0.3,9.046,99.858,0.19,11.07828,72.98328,0.3,12.482,82.736,0.3
13.523,64.976,0.28,8.761,99.854,0.16,9.80433,78.3967,0.28,12.641,87.91,0.28
12.084,68.198,0.21,8.158,99.848,0.12,8.56225,89.45312,0.21,12.411,94.297,0.21
11.668,63.66,0.12,7.948,99.846,0.07,8.14975,93.09726,0.12,11.959,99.819,0.12
11.467,65.391,0.06,7.519,99.842,0.04,7.74475,94.29464,0.06,11.793,99.818,0.06
10.363,91.291,0.05,7.092,99.838,0.03,6.60227,99.5425,0.05,11.718,99.819,0.05
10.043,98.474,0.06,6.876,99.837,0.04,6.85103,99.52587,0.06,11.034,99.814,0.06
9.922,98.042,0.07,6.948,99.838,0.04,6.26635,98.88074,0.07,11.002,0,0.07
9.621,97.609,0.06,6.711,99.835,0.03,6.71501,98.88055,0.06,11.202,99.815,0.06
14.264,62.587,0.3,10.409,86.127,0.17,11.68976,76.8259,0.3,12.013,82.118,0.3
13.421,68.185,0.26,12.451,75.627,0.12,10.25248,91.08643,0.26,11.423,97.588,0.26
13.575,71.809,0.2,12.346,75.87,0.08,9.24345,93.83274,0.2,10.929,99.809,0.2
12.733,67.526,0.15,10.412,97.472,0.06,8.44851,93.06875,0.15,11.049,99.806,0.15
12.121,68.328,0.11,8.616,99.852,0.06,7.98409,93.13775,0.11,11.349,99.815,0.11
8.433,92.727,0.11,8.087,99.848,0.07,6.06117,99.31231,0.11,11.462,0,0.11
7.72,99.698,0.09,8.045,99.848,0.06,5.62171,99.19075,0.09,11.73591,60.51802176,0.09
8.006,99.717,0.09,7.42,99.841,0.05,5.78635,99.91193,0.09,11.92888,52.39069089,0.09
8.038,99.719,0.08,7.38,99.842,0.04,6.07212,99.90873,0.08,11.97914,88.91343425,0.08
7.811,99.717,0.08,6.877,99.837,0.04,5.89429,99.9007,0.08,13.60875,79.7397885,0.08
7.894,99.718,0.07,6.175,99.83,0.04,5.60838,99.904664,0.07,11.33452,54.03248261,0.07
7.845,99.424,0.06,6.239,98.472,0.03,6.01331,99.73196,0.06,11.242,0,0.06
15.661,58.23,0.1,9.848,84.536,0.17,11.85612,76.48275,0.1,20.261,45.569,0.1
15.671,58.058,0.13,10.763,78.593,0.22,12.12529,79.43212,0.13,19.121,48.908,0.13
14.044,64.362,0.15,11.671,73.681,0.23,10.0215,80.53079,0.15,17.908,51.839,0.15
12.803,61.213,0.21,11.208,88.221,0.28,8.81902,81.89743,0.21,15.28,72.585,0.21
11.816,68.047,0.29,10.355,96.03,0.39,7.86258,85.61143,0.29,13.971,72.436,0.29
10.475,79.378,0.35,9.645,99.841,0.5,6.75865,96.12784,0.35,12.324,88.389,0.35
9.873,86.671,0.35,8.823,99.855,0.51,6.79034,98.42814,0.35,11.4,0,0.35
8.845,90.976,0.31,8.424,99.852,0.49,6.11365,97.74597,0.31,11.948,0,0.31
7.991,92.776,0.26,7.921,99.846,0.4,5.09559,99.63742,0.26,11.658,0,0.26
8.496,92.793,0.19,7.685,99.844,0.22,5.10872,99.74755,0.19,11.376,0,0.19
8.455,94.563,0.17,7.448,99.842,0.16,5.6236,99.89837,0.17,11.092,0,0.17
8.463,98.142,0.14,7.173,99.84,0.12,5.96617,98.31121,0.14,11.394,99.817,0.14
15.604,53.395,0.07,9.627,86.828,0.14,11.17051,70.9844,0.07,19.689,39.69,0.07
16.849,50.904,0.08,10.77,83.534,0.14,12.52507,70.74353,0.08,19.602,40.755,0.08
16.283,52.267,0.09,10.124,89.279,0.14,12.61748,68.84163,0.09,19.188,40.378,0.09
16.08,53.229,0.08,9.531,97.761,0.11,11.37023,70.46745,0.08,17.8,51.333,0.08
